,sub,beta,w1,pt_beta,log_lik
80,80,72.05363438652722,-9.856304319194809,0.00046775288902063135,-12.337493366869051
81,81,62.7221238735101,18.354204134955896,0.004445574360876767,-5.522478217061433
82,82,13.35790810804955,-0.05189184670825119,1.8810393071182855e-10,-13.693044574639671
83,83,8.702278258868478,1.7216669797341106,0.9999999999953012,-3.7879326548083756
84,84,0.8895249378481309,4.718276342822788,0.9999999999587863,-10.177457516672135
85,85,7.886127198732678,0.6532032816935369,0.9999999999053022,-8.605624601089637
86,86,40.18018496072352,0.21119006752771044,0.5241114648259998,-8.98708511804086
87,87,17.608529063156972,1.9791741348602094,8.378341032245452e-17,-12.476649250079014
88,88,5.206749305230328,-6.669835452859761,1.0367370534686706e-18,-12.476649250079017
89,89,7.720703570711226,3.218030319794936,0.3172646383116502,-5.058029208989873
90,90,73.1348418549716,0.05155427360417755,0.9999999999904705,-9.446543853821124
91,91,2.1712595931159333,23.69797230902573,0.09882227095685228,-1.3862943611198906
92,92,0.28454470327577835,8.295837766459893,0.9999999996907374,-12.125629369904505
93,93,-3.0323153006076335,0.685536581901595,0.9999999999914542,-11.054241504084986
94,94,2.136755835515992,3.365831241437962,0.999999999995507,-6.894924918413369
95,95,5.6128651577083435,-73.79010635961234,0.9610461832854993,-1.3862943611198906
96,96,2.6610792836450123,-13.399136584744436,5.4208277419655515e-17,-12.476649250079008
97,97,6.277788203001205,1.0888082878595517,0.9999999999241764,-6.7154828065090735
98,98,466.0251393665683,1980.3531615285224,8.266809781136626e-07,-11.674101288166113
99,99,1762.8161866756554,1508.2284490896361,4.935135840436944e-07,-10.782295336343097
100,100,32.46728998451337,0.5536025726126479,0.9999999999799816,-3.2088544938538344
101,101,5.237976019974711,2.31898008382685,0.6178761093351008,-5.920089526906926
102,102,10.132185266926072,0.5702013980735854,0.9999999999950526,-7.5763313401443195
103,103,2.885338086807227,0.20500387038907086,0.9999999999794862,-13.723627919929084
104,104,10.70791778070339,3.288952435068122,4.686345246962238e-17,-12.476649250079017
105,105,-0.996132249642341,2.404087025952866,0.9999999999998402,-10.836752890134996
106,106,11.42898778165598,-3.1110952081800907,3.8391702099465645e-17,-12.476649250079008
107,107,0.38019978146742106,4.535369228414284,0.9999999999633824,-12.81014899744816
108,108,1.5329488077899152,12.089434744190818,0.1363464633892925,-8.094996909764399
109,109,1680.279838469461,538.3429703656614,1.3831436797330931e-06,-10.813543502930816
110,110,13.329354317543892,-53.31733417036935,0.005697260644199065,-7.062688239854422
111,111,0.10420695936411935,-6.329055536008343,0.9801246569104602,-13.65080368926266
112,112,2546.5666379774575,865.0194051649876,6.324739872498532e-07,-10.447882125948603
113,113,6.367001973113336,5.605894615663587,6.214377821015211e-17,-12.476649250079015
114,114,4.39009179836086,1.7163701246803988,0.9999999999931495,-7.898561030015108
115,115,34.37680650606851,1.0099185900078136,1.3706085255712856e-17,-12.476649250079019
116,116,1622.7475466182054,871.6424003358463,3.4143212409102297e-06,-5.919419840485162
117,117,3.5425807599180756,1.6386949244974263,0.9999999999880598,-8.68953431125741
118,118,0.9137913063727308,11.202120300197535,0.9999999999960065,-5.528655081565624
119,119,2.185812695392606,3.0118796061970254,0.9999999999952154,-7.114977891272663
120,120,5.450804378669355,0.6563633664084738,0.9999999998958404,-10.734318188749132
121,121,950.1012236269271,6580.350613329556,1.8406561469615376e-06,-2.926134031330571
122,122,45.616673424965825,0.13888617358304917,0.121092965608914,-11.14251842404204
123,123,4.678505308328782,0.7411377169156572,0.9999999999380731,-9.75738132791192
124,124,9.260068581149214,-76.64983327612418,0.0009558597519928392,-11.830194667410947
125,125,1844.3911255921657,1625.0020495375984,7.037417941152464e-07,-7.352630765253625
126,126,7.040382519137905,0.760750546546688,0.20417400670660357,-11.733716938936093
127,127,0.28063446428880623,18.470290683633166,0.16517030455306259,-11.104761348874097
128,128,747.1283748749515,2201.6163416458176,3.4033001795802284e-07,-11.840458101601236
129,129,5.603186802946116,6.4501709424306295,2.478586370024023e-17,-12.476649250079014
130,130,11.028660364835488,0.5646264326706676,0.9999999999915511,-8.175713545573501
131,131,1047.8393192231229,2776.2064825815555,1.8189811786681286e-06,-6.112240035138706
132,132,759.8683944826724,2623.7134856044113,8.413328911446053e-07,-10.27484616337305
133,133,1.651459589132866,3.1754968990159207,0.9999999999953375,-9.35254624520794
134,134,5.0646963810549614,0.624558412847676,0.9999999999994393,-11.067175856815837
135,135,4.460471564381304,7.940720631783595,3.365475266368187e-16,-12.476649250079012
136,136,43.07406221650066,9.773290968120202,0.012395597944361264,-5.868302273164427
137,137,4.557636812124576,-155.77209659491427,0.0003453538250081441,-12.41911301321458
138,138,119.93438823340261,0.06059454761495671,0.999999999997604,-7.524673128623735
139,139,2.9531242483893947,-12.44823009583316,2.6122306849971142e-17,-12.476649250079015
140,140,0.11355471781590099,95.7456976467017,0.3786787441554237,-7.032116332807715
141,141,0.22597917041813326,16.309903784186474,0.9999999999851796,-10.667436205557424
142,142,6.3510119575807025,1.2526639221287443,0.39503889694333144,-8.91678315278398
143,143,1.2473493866438052,-11.019590832094414,0.09022451353704675,-10.241224517686934
144,144,2933.9929101000243,667.411217065498,1.3365895398448767e-06,-8.13092982233933
145,145,1.7973153803163624,2.1259804709564456,0.9999999999893509,-9.668321787022167
146,146,0.21684849978623344,44.11636327391632,0.025343420673792957,-12.400682216457568
147,147,1355.1671957563203,2652.032233593829,6.388609760926671e-07,-7.964063453413388
148,148,26.654086209881996,11921.819700263492,1.4847979854560294e-06,-12.01232463511775
149,149,0.4069562060954008,-8.229533151187258,0.9999999999986844,-9.511186247482826
150,150,1376.579403494319,1210.3458174461082,1.856715918437254e-06,-8.07896962637949
151,151,9.902750802712095,0.5734430117066254,0.9999999999941753,-8.086093414258288
152,152,0.5669901234518995,9.54553149575601,0.9999999998422799,-9.513911075311928
153,153,3270.088218036378,1264.6140622620956,9.727994666100297e-07,-5.822569238867904
154,154,216.67845226686308,0.03166715515502855,0.23239027018682318,-10.255906881208958
155,155,5.418019541696447,-131.01130381102485,0.00024688596201580596,-12.437496056614728
156,156,0.8577270199272831,-7.179148669516822,0.7563710435499099,-6.06035277512946
157,157,0.47120763528852655,-3.258291978403477,0.9999999999856561,-12.591394668861907
158,158,8623.817080888288,349.35958442044614,2.213424708137011e-06,-4.230800445283391
159,159,10.608425459733237,3.34702159170185,3.309818492995346e-16,-12.47664925007901
160,160,2.5068955550152943,-283.1503940248373,0.0006117695044393875,-12.304406022567793
161,161,7983.341612124215,672.6804680484406,6.263507058447998e-07,-6.4994850362549474
162,162,2.494557531499141,-0.27785830508432485,1.2122917018952593e-09,-13.693044574617746
163,163,4.180853001222943,1.3911283786057944,0.42005922193537143,-8.392980974223608
164,164,57.18074974916405,0.051295650294111504,0.9999999999934146,-12.221907758007433
165,165,0.4341374799531641,-7.79199622452119,0.9999999999999216,-10.262366444540246
166,166,0.6897766047240641,2.2808632453207176,0.9999999998838117,-13.019023448680628
167,167,3.4994915465078202,-10.199971464237956,5.038773349897013e-16,-12.47664925007901
168,168,3.255196264943117,2.353877350737422,0.6023065981367878,-7.8550886695709305
169,169,7540.644730005997,680.9325061254776,1.7908216901550392e-06,-3.9929396792352305
170,170,9.861516682969118,3.4417373625103505,2.301586809951419e-16,-12.47664925007901
171,171,1537.2712788860313,782.6556266595733,6.887413064940033e-07,-12.025911829873383
172,172,3.2757054568883177,1.027243700291919,0.9999999999977374,-11.391563080286264
173,173,9.646001878589889,1.6202186588517722,0.9999999999858912,-5.189245266616273
174,174,35.47603381747979,1.0465016357715995,2.439639255212547e-17,-12.476649250079014
175,175,13.989881992458173,0.3989928552790991,0.9999999999366853,-9.710473794007212
176,176,3.2364538678155275,10.764084235064228,2.33157870757511e-17,-12.476649250079015
177,177,5.2643677925710985,0.227900737563626,0.9999999999937752,-13.277357819331284
178,178,14.677573452995617,2.480370626098801,1.2845823426452017e-17,-12.476649250079015
179,179,0.1126555681892634,116.8792073422282,0.5657281099581688,-4.611760541373721
180,180,3.7551669650726005,-189.02894165469786,0.00014486259663008323,-12.459969115003096
181,181,2772.0687637767023,1421.200292252426,1.275245576563803e-06,-4.343502431067444
182,182,0.726525868052666,48.406831202322024,8.280113987861943e-17,-12.47664925007901
183,183,2.801655258543189,1.1929592340423487,0.9999999992948059,-10.06804327353252
184,184,0.5280313882160489,13.173722171187023,0.9999999998831506,-6.855927678297972
185,185,0.05718100329437618,127.572081207314,0.14481558802395622,-11.455058637489017
186,186,1145.3011331575553,746.9117361241455,3.7761467287691773e-06,-7.397034855840067
187,187,9360.418842340378,523.5153865746513,6.988538906739869e-07,-6.9883769422969015
188,188,3.3440860563081154,3.072645160585631,0.9999999999476411,-5.714149634159166
189,189,4.31315413174552,2.4524932846963354,0.005831886652292237,-12.463977694721521
190,190,3.6984751129934708,0.8300922396825414,0.9999999997992555,-11.624474880069222
191,191,2740.6835621515793,1203.925428968545,1.0134438166565467e-06,-7.0115756430122955
192,192,1619.3097225054112,1874.0823903493492,1.098529742428671e-06,-6.517132654448246
193,193,23.423617536451566,-15.401042975970782,0.947878077229173,-1.3862943611198906
194,194,643.0601276155571,5170.797647480584,8.01298226407296e-07,-8.257156633124442
195,195,1.1797599185610133,5.599094982304092,0.9999999999921514,-8.234368847089838
196,196,8.517318799138017,4.203048030541847,6.431294650076546e-17,-12.476649250079014
197,197,2.6851253526296817,1.2036828617057749,0.9999999999918981,-10.817126615848704
198,198,4.694527481699973,1.2569785692689464,0.9999999999417057,-6.803716470345712
199,199,1243.433957716048,1665.909027794525,9.211303868510579e-07,-8.91711725352113
200,200,13.455310863109425,2.6570847334527805,3.97738059780234e-18,-12.476649250079015
201,201,1.1496184100952311,-29.564552320934915,1.854445527899272e-17,-12.476649250079019
202,202,1.7328200707005963,21.79626594754717,2.863916337770524e-17,-12.476649250079012
203,203,0.10893472297595039,-50.98295396111516,0.3171204507613747,-10.28258675093485
204,204,4.291783011781554,-8.194957346660447,4.3261285014223115e-17,-12.476649250079014
205,205,6.833579341468798,5.43992175219411,2.439663036055694e-17,-12.476649250079014
206,206,0.2978674682188757,14.318523635470713,0.6968342244986707,-9.601736861280719
207,207,5.786878401114874,0.6368994887732171,0.9999999999640274,-10.667436205817221
208,208,2.017961146782903,3.948672147160792,0.47599728324796553,-5.547296406464897
209,209,48.647010833241964,0.2583995161426206,0.27073914845668334,-8.547483884513198
210,210,0.3572883486232389,21.058052533262703,0.9999999999567469,-7.455859426283207
211,211,0.4177449021786732,7.498996570570273,0.6402811203223586,-11.15498654804602
212,212,4.9585662138330715,-114.57181227390696,0.9294633388300504,-1.3862943611198906
213,213,7.0713518747503485,3.11974927659275,0.09138545478769164,-9.757933306679977
214,214,4.741934601917302,1.1976121695019957,0.9999999999977881,-8.677656832676904
215,215,25.978330947608878,1.3395806627878222,3.29921340441754e-16,-12.476649250079008
216,216,0.42295503290213177,15.713818142929803,0.13994380516542027,-11.604981641883223
217,217,0.04922319373831142,145.37974147935958,0.45698393171955526,-9.086372308377735
218,218,606.9965268400831,567.673523708133,2.510461807233544e-06,-11.588746273657197
219,219,10.092788073722607,-70.35007507502074,0.0004992926384556701,-12.347406580278493
220,220,2353.51521294378,2576.460472919297,7.333543294450316e-07,-6.476813104364481
221,221,2854.004455323263,979.0779112775333,6.69798472765784e-07,-8.999175005320069
222,222,0.16827712985052198,0.6108949268798094,0.8895864135110925,-13.856020713591038
223,223,0.13749144804542424,25.651827486099325,0.9999999998617881,-9.931661437832364
224,224,5.9461876737522665,1.4438763543932676,0.22796121018922383,-9.289720344084209
225,225,421.0409762261073,916.1944465703452,5.592153994411396e-07,-12.376362853326198
226,226,5.407925623874643,-6.575834995796516,3.237685234944005e-17,-12.476649250079014
227,227,0.03339063241751769,77.62141434936031,0.9411174762860802,-12.107627376204302
228,228,0.6120900856004672,-56.9027100178151,7.921518627694859e-17,-12.476649250079006
229,229,5.381869643342233,2.837389831058992,0.9999999999995204,-5.62983592972248
230,230,4.66579450417135,1.421096273470908,0.338608068244417,-9.018592827262797
231,231,4.669470138295228,-152.09771584989733,0.005788707747230237,-7.0846124167501205
232,232,4.710166792640143,0.8054531728076605,0.9999999999830433,-10.062107312760723
233,233,13.096798596945183,1.316661251144993,0.6316313515512612,-5.4644412455322415
234,234,1062.076846800592,4812.646106252925,6.686842734030659e-07,-6.624711726105027
235,235,0.1959137195491113,28.142091533792996,0.8459096905775116,-9.903025318846456
236,236,8.190479892511426,-86.69908489471112,0.004336871068003546,-7.8532106893077795
237,237,0.1678839682109472,-4231.480506779788,0.0016955370911194826,-11.181405326611891
238,238,0.23847383033329866,12.293530327096995,0.999999999676882,-11.630893422918183
239,239,3.244427371995216,-12.400016158483261,5.754395616580463e-17,-12.476649250079012
240,240,78.55073616680298,-9.038967903330136,0.0009275941613922279,-11.986049025047242
241,241,2.3705752225553134,1.2490843719535998,0.9999999999248059,-11.03752525222238
242,242,1.3366823934191143,-27.690067144406374,5.841812198987049e-17,-12.476649250079005
243,243,3.859103101036722,0.3085745885964227,0.8239288082743694,-12.962951110597112
244,244,4.925065220112629,-7.365760269756441,5.386691569935082e-17,-12.476649250079012
245,245,45.69861704745617,-15.540762061033217,0.0016136073729524844,-11.241633801612101
246,246,91.64689206977478,-7.750207814965314,0.0019733254330286743,-10.925140292938837
247,247,4252.1445556291,587.6598305867254,7.452425922820591e-07,-9.38610957836611
248,248,1145.2756213402743,1318.4330485294138,1.0328524858945974e-06,-10.174987328631776
249,249,0.6189107460363725,14.67307437041352,0.20145673610373407,-6.415609976753954
250,250,3.5242126547618877,1.1956354471045372,0.999999999942986,-9.71742079330458
251,251,0.008338323788665957,569.1847816986933,0.7026177042529597,-9.47230068808897
252,252,0.24945571581847334,28.06532081863863,0.09372700669210618,-11.93271517688364
253,253,6.344459426025129,-5.48287467346721,5.721976100303995e-17,-12.476649250079014
254,254,1.6209971994058214,-0.6777378434718844,2.575985569606814e-12,-12.816447323678462
255,255,0.29865405899397146,36.842170692772015,0.17278877444575447,-9.97790159751086
256,256,1.8448959998723138,-19.9631910749718,7.129602770312709e-17,-12.476649250079012
257,257,0.7117937856043852,-2.5572606090667582,0.9999999999989722,-12.974115522815785
258,258,57.041894177686814,10.77098023180233,0.6984346017124063,-1.3862943611198906
259,259,748.7458538940341,4758.473275416214,4.3284614104406445e-07,-9.794912237711184
260,260,0.2450224757595052,15.542692806520858,0.9999999996466657,-9.914886158206418
261,261,10.3164354957743,-68.81937374733167,0.0005182165124705534,-12.255322729762508
262,262,1667.9585330795342,1062.3621332823732,1.5465470266442182e-06,-7.237956527079025
263,263,12.708629185303003,-55.88516214422086,0.0008962748821389541,-12.057711213456448
264,264,0.21376849732670664,44.541204280161935,0.9999999999383729,-5.056980985028218
265,265,6.407735002635609,66.48279003225326,0.015667786375854753,-4.09020590996468
266,266,2.4182366426543487,293.5551161781367,0.001232322333399101,-11.13933391052646
267,267,-4.02978827302649,0.8853252345195937,0.9999999999995299,-8.328079495629732
268,268,0.25587023885836035,156.54235712482586,1.9737132711543874e-16,-12.476649250079014
269,269,1720.7352178317929,2854.8715033347717,1.7254440244640233e-06,-3.4965828499835276
270,270,134.2545696881646,9282.063842737956,5.490394226958806e-07,-11.689389817758327
271,271,0.02434963745420589,576.8771706422865,0.44190683510661966,-4.993765883861485
272,272,15.28385511564601,-2.4454596391641408,4.386159958229716e-17,-12.476649250079012
273,273,3.7434793610334562,0.966143583118453,0.7317069356585044,-11.197194140293192
274,274,6.691106481203608,0.5416553435388944,0.9999999999695109,-10.682846325167729
275,275,0.02937591832861601,-22.332283369660196,0.5783648181746386,-13.753117441353472
276,276,130.41415391741913,2062.014430453486,1.5365239877196467e-06,-12.202302436040373
277,277,1342.489755417031,766.2346260901525,1.4791954641331377e-06,-8.680167976507008
278,278,0.06670769463110957,102.43798833911723,0.09435011804179003,-11.976828928951743
279,279,57.27035975567466,0.05033672383833584,0.999999999998685,-10.792946889338525
280,280,0.15008776713770594,41.04434444951226,0.15493552880546646,-11.524438660352544
281,281,2.6563333766812174,3.4705151687901314,0.9999999998069974,-7.116414412432686
282,282,3847.537247210421,1030.220684541116,8.738876083934726e-07,-6.821185633677461
283,283,5.366255513177217,0.9612042527203127,0.7376626622812683,-8.761792767253826
284,284,17.424380081344154,40.75429378858101,0.0040132926522836905,-6.9076244197284025
285,285,0.33897965454817025,69.54102785729216,0.20889116265363078,-7.951223259866685
286,286,0.6995007886937983,-2.229499949068649,0.4637722505357138,-13.266401962655507
287,287,3.4575214385968818,-205.28656885307464,0.00651955448960396,-5.678775431548322
288,288,1.722527861954131,1.8872707034715264,0.9999999999719866,-10.778728175552713
289,289,1940.0682982175667,643.4958114142944,6.085623974942777e-07,-11.275566311728559
290,290,7.743599086587478,-4.588836692364453,5.261647922652124e-17,-12.476649250079012
291,291,3532.0298984674587,1205.5362857524683,6.211021375012075e-07,-8.714115156640771
292,292,0.16227061624076658,40.676999458450425,0.22038774325240837,-11.229829377404105
293,293,0.6072604351173847,7.0605872689307585,0.9999999999233611,-10.466459958733866
294,294,2.3049219610335014,0.4542268341022887,0.9999999999979726,-13.307274892123823
295,295,5215.598528481397,719.5586936938369,4.6345355189890456e-07,-9.381630209413384
296,296,19.88219564722506,8.341778985804103,0.01481146961575646,-8.419457794959765
297,297,21.798558227753723,0.6300629536012038,0.22763520414551885,-6.542881458393277
298,298,1124.2021081452813,1787.2161538270852,3.9574139253838975e-07,-11.66787204773809
299,299,54.22213500527714,-11.038675781247042,0.5407223183907233,-1.3862943611198906
300,300,0.24503216108217313,5.170742304557815,0.9999999998021855,-13.079698994224453
301,301,18.95981951603801,37.488904435103706,0.0017364010830432602,-9.727554111360957
302,302,88.71797463160414,-0.40815451016862603,2.5584847955924086e-17,-12.476649250079014
303,303,8.250503148803425,0.4562548990070129,0.6862757265110562,-10.1659053338168
304,304,58.13909435935267,15918.709485631178,7.204226726638011e-07,-12.098031713603206
305,305,0.45460870973027434,7.526841476716836,0.7577742582320761,-10.97876159548374
306,306,9752.92915944608,374.1780550287699,8.613472477250336e-07,-7.710692673102595
307,307,30.242154187175384,-23.508441235910475,0.004590898021532293,-7.392628387110223
308,308,1890.7788378333894,956.1749196503927,5.926947055917277e-07,-11.210457547025822
309,309,0.49690568355880904,5.0312500204637285,0.9999999997569755,-12.31738775121577
310,310,5.879090526149626,-6.082009307056675,5.58745383681592e-17,-12.476649250079014
311,311,0.08247221643322164,34.220762550360234,0.9999999999920705,-9.890672219629286
312,312,0.14109987388392098,1.5933053776908075,0.9999999998517285,-13.838612570949026
313,313,3.383325685238047,2.142937452395681,0.0548057529031821,-12.301022963470283
314,314,0.6645985080089177,11.532762337621136,0.4105423484379784,-8.413105660156289
315,315,0.030580600908720387,236.72870546032777,0.12183834984406082,-12.011252316826399
316,316,4.463414352787188,1.2813242323898306,0.9999999999995417,-8.580241323992741
317,317,22.306858337863943,-0.5196292263836894,0.011806324204338057,-12.44905704832775
318,318,1.2199386432284398,-11.53985363631556,0.0035284099658662053,-12.47096836038852
319,319,3.762867975676958,10.406357975805403,3.43535384878e-17,-12.476649250079012
320,320,0.004703839997422656,2199.2213758113603,0.24749460453827332,-9.392348390353627
321,321,2.6711241145779487,3.3505957891469813,0.41990317360452967,-7.94263344962531
322,322,13.288464454276637,0.08561810812558511,0.05430259953603356,-13.33179807628396
323,323,11.4286858931633,0.33028191805735474,0.9999999999999579,-11.200104928249157
324,324,15.96612167258184,-44.47093750052845,0.0004992928110678204,-12.34740658027843
325,325,119.84424208202289,-5.9315938633959515,0.0029892560046911407,-9.248387882664627
326,326,2890.072774641478,951.4188916107194,5.390791634096325e-07,-9.558650568539404
327,327,568.490602638623,2784.720722941221,1.2132753009366887e-06,-9.160217124400788
328,328,0.9996508450227505,-7.954255326550172,0.14077372513956737,-11.362101285799682
329,329,0.14262488114627633,47.69332129710253,0.9999999999826054,-7.63282037051121
330,330,5248.878545945077,765.7883260416271,5.407720309966623e-07,-8.441375873723878
331,331,45.57821108319379,0.10329385828944385,0.9999999999999591,-9.817465177507282
332,332,2940.177409064011,1131.2555674355726,1.0022986578759634e-06,-6.5171326178315105
333,333,3881.6945700551255,1597.5442008084294,9.528440372929314e-07,-4.157134512197683
334,334,0.051784581162510765,-9.262315345371057,0.9999999999368334,-13.735616650093188
335,335,1660.1151893983251,2499.581383384782,4.387840459620603e-07,-9.496231826673961
336,336,-3.4744988059498976,1.0268188021562503,0.9999999999932263,-8.328079495677658
337,337,0.44139286527650545,-1.6142124410746241,0.04524969706415623,-13.691038351707741
338,338,0.3098677817123581,57.67317470748745,0.9999999999783606,-3.0297359503626247
339,339,2.163401980708641,1.3739953603667177,0.925042085233718,-10.935861444252106
340,340,4.2033418394885995,2.694667911255532,0.004898429875808566,-12.470868272195148
341,341,8.899491873327253,1.739560217663795,0.9720323046444079,-5.371584530888124
342,342,0.17038242815219173,22.92501891735688,0.9999999999769809,-8.982277065889356
343,343,1.720990909005179,5.035573988302556,0.9999999999997595,-5.681061399738133
344,344,0.8805227871663801,0.6566659425574946,0.9999999999869963,-13.638437677022507
345,345,3.544565068740945,1.2484037952833242,0.9999999998285016,-8.446885565046022
346,346,3991.3078051490857,1151.232258156425,4.6909541424877334e-07,-8.086423399253684
347,347,4.407800845792327,4.6199434827920705,0.9999999999039115,-2.9020343358397356
348,348,2.710401363704918,-261.9328124887562,0.0006332764749456082,-12.199123949252211
