,sub,beta,w1,w2,pt_beta,log_lik
59,59,0.004466420702786276,484.93763648407867,-554.9344559149258,0.9999999999999839,-11.250011928595313
60,60,2735.995389035128,393.48339571385634,-0.0001340142161961511,3.0051856427037165e-06,-4.637816401576135
61,61,852.5828744257544,-1793.773568173564,0.009089006335414991,5.385718746522711e-07,-5.701133491074646
62,62,0.43428392568645563,15.296991738648327,-5.180152285232966,0.9999999999999503,-7.203521519475
63,63,6.740616476598143,39.66344145463968,-40.991004728669225,0.9503488745910929,0.0
64,64,0.571080077859295,-3.6079256068875405,12.76610327852842,0.5704204618500717,-7.796424756131815
65,65,1.5839588398991649,6.175064179955104,-3.1597148420356636,0.999999999947234,-4.605013087640004
66,66,7.273598681631224,5.844167765474091,0.18822561751810007,0.06692934313852705,-5.424068533306554
67,67,0.06922438345238058,-49.52970527077562,115.75899967949833,0.8891032557680245,-9.424200379774431
68,68,0.06520904776106964,105.50818211303283,-38.46301285235036,0.99999999999998,-5.49499405473394
69,69,127.99236190534606,10206.104267709252,0.020585084857413526,3.626583390473826e-07,-10.529701077445182
70,70,0.8573924039686491,6.425516782430306,0.5763284934518823,0.9999999999999838,-7.162513190365441
71,71,0.2530852549206138,-8.37067346995954,39.32651959359123,0.6917826536495805,-4.913640826844169
72,72,0.23496594886465808,49.978954120951855,6.703017445642496,0.9999999999961751,-3.494212335941098
73,73,2.251468988463607,4.017979043935899,-1.7911321666438043,0.9999999999986546,-4.590751051126943
74,74,17.184824137273832,35.49829650954415,-71.82955053761575,0.9879510936693823,0.0
76,76,228.018347371211,-5446.779876918537,0.017296434892744513,5.044194545728455e-07,-9.430433553055762
