"","word","sub","end_X","end_Y","respondTime","responseFlag"
"866","Surprised",49,120.578125,120.8359375,1.70660441700602,1
"867","Sleepy",49,-97.62109375,-154.70703125,5.22266622603638,1
"868","Relaxed",5,-0.2578125,-130.24609375,6.41532292199554,1
"869","Satisfied",5,178.3515625,-0.43359375,5.98282410402317,1
"870","Disgusted",5,-147.171875,-83.63671875,5.32938412099611,1
"871","Enthusiastic",5,211.83984375,207.62109375,3.49257221398875,1
"872","Sad",5,-186.3515625,-195.88671875,2.59290497400798,1
"873","Surprised",5,-1.91015625,178.0234375,7.83910303999437,1
"874","Quiet",5,-0.875,-148.296875,5.1822417450021,1
"875","Neutral",5,-1.12890625,0.87890625,1.69917286501732,1
"876","Nervous",5,-136.6875,129.0390625,8.20629043399822,1
"877","Annoyed",5,-89.49609375,78.6640625,4.25731392897433,1
"878","Calm",5,129.94140625,-91.3125,4.96094232401811,1
"879","Sluggish",5,-41.5546875,-181.64453125,4.94896360801067,1
"880","Happy",5,197.56640625,156.01171875,3.27678895904683,1
"881","Disappointed",5,-141.55078125,-135.29296875,3.88005208398681,1
"882","Peppy",5,238.70703125,232.234375,2.92929890099913,1
"883","Afraid",5,-73.53125,135.9296875,6.94822502799798,1
"884","Sleepy",5,-0.1171875,-214.140625,3.6970118629979,1
"885","Angry",5,-208.90234375,211.2890625,3.57429008599138,1
"886","Aroused",5,0.52734375,243.7265625,4.59349745500367,1
"887","Still",5,0.18359375,-107.96484375,8.75042692100396,1
"888","Angry",50,-204.3828125,104.16796875,5.05956959503237,1
"889","Neutral",50,-0.27734375,-2.14453125,3.96459922299255,1
"890","Sluggish",50,-66.94921875,-53.4765625,4.07482667197473,1
"891","Happy",50,148.828125,128.5234375,1.84796559892129,1
"892","Enthusiastic",50,162.91796875,152.68359375,1.54172170790844,1
"893","Quiet",50,79.49609375,-36.1875,5.49371422210243,1
"894","Calm",50,67.40625,-1.515625,4.85880351800006,1
"895","Aroused",50,0.9453125,179.9140625,4.27120183501393,1
"896","Afraid",50,-129.328125,177.8984375,3.96391194302123,1
"897","Peppy",50,124.16015625,156.09375,1.7862906109076,1
"898","Sad",50,-158.671875,-123.703125,2.31592270091642,1
"899","Relaxed",50,198.6953125,-162.28515625,2.06912229303271,1
"900","Surprised",50,26.0703125,209.75,3.97592160908971,1
"901","Disgusted",50,-154.40625,194.3046875,2.4189852719428,1
"902","Annoyed",50,-103.66796875,181.96484375,1.7800773170311,1
"903","Still",50,3.08984375,0.35546875,2.48647153400816,1
"904","Sleepy",50,-0.1640625,-166.01953125,4.89909495797474,1
"905","Nervous",50,-56.6796875,79.1640625,3.62150495906826,1
"906","Disappointed",50,-103.4921875,-103.06640625,2.38421682699118,1
"907","Satisfied",50,223.3125,-3.8828125,5.68361621396616,1
"908","Satisfied",51,225.70703125,197.73046875,5.30481614614837,1
"909","Calm",51,103.328125,-218.37890625,4.41233174898662,1
"910","Sluggish",51,-229,-250,5.35278891399503,1
"911","Disappointed",51,-210.046875,172.19140625,5.25489438790828,1
"912","Nervous",51,0.9140625,234.296875,4.98113370011561,1
"913","Surprised",51,1.03515625,234.4140625,4.22299193311483,1
"914","Still",51,85.4140625,-198.41796875,5.85122377099469,1
"915","Quiet",51,-0.52734375,-198.0546875,3.21287260414101,1
"916","Relaxed",51,-0.41015625,-205.9765625,2.81768230721354,1
"917","Afraid",51,-178.28125,215.65234375,8.36705968622118,1
"918","Happy",51,250,75,4.23157421592623,1
"919","Sad",51,-250,52.58203125,2.64811880886555,1
"920","Aroused",51,-3.52734375,250,2.27552161295898,1
"921","Sleepy",51,-2,-250,2.3507587320637,1
"922","Peppy",51,198.3203125,141.6015625,4.16433648113161,1
"923","Angry",51,-223.61328125,96.484375,2.49846344091929,1
"924","Enthusiastic",51,248.41796875,176.0546875,2.71209836681373,1
"925","Annoyed",51,-162.1640625,-14.95703125,4.25048706796952,1
"926","Neutral",51,0.32421875,1.2734375,2.58079480589367,1
"927","Disgusted",51,-171.47265625,73.68359375,6.53361030691303,1
"928","Surprised",52,80.4296875,215.83203125,4.0932839019224,1
"929","Sleepy",52,-0.3125,-245.85546875,2.96415187302046,1
"930","Quiet",52,0.99609375,-2.91015625,4.10500651202165,1
"931","Still",52,-0.90234375,3.27734375,2.58052065898664,1
"932","Satisfied",52,198.46875,101.03125,2.49663560208865,1
"933","Nervous",52,-91.5,111.07421875,2.91914443089627,1
"934","Peppy",52,204.05859375,113.50390625,3.18121665506624,1
"935","Afraid",52,-227.109375,123.63671875,2.19081536796875,1
"936","Disgusted",52,-145.5234375,-104.73046875,1.62911705696024,1
"937","Neutral",52,-0.18359375,1.5703125,3.38848229497671,1
"938","Sad",52,-189.82421875,53.046875,2.53087409189902,1
"939","Happy",52,213.7734375,195.546875,2.60601269896142,1
"940","Annoyed",52,-153.72265625,-68.91796875,3.29248495888896,1
"941","Aroused",52,-20.734375,155.171875,1.47879977803677,1
"942","Disappointed",52,-150.4296875,-6.6953125,4.02329746680334,1
"943","Enthusiastic",52,171.7890625,209.234375,1.35297531611286,1
"944","Angry",52,-161.578125,193.96875,1.87523759901524,1
"945","Relaxed",52,176.08984375,10.5546875,1.46652029198594,1
"946","Sluggish",52,-93.1875,-10.640625,3.54847830114886,1
"947","Calm",52,58.66015625,2.74609375,2.73563598887995,1
"948","Calm",53,200.01171875,-199.5234375,4.29917847085744,1
"949","Sluggish",53,-225.6796875,-230.22265625,2.47319114510901,1
"950","Relaxed",53,244.0234375,-0.16015625,9.0512231560424,1
"951","Satisfied",53,246.49609375,57.60546875,4.75311838206835,1
"952","Afraid",53,-102.62890625,55.5390625,7.25762710021809,1
"953","Nervous",53,-70.57421875,122.19921875,6.90904061379842,1
"954","Angry",53,-227.6953125,229.390625,3.13593516708352,1
"955","Peppy",53,132.359375,56.0703125,8.38367436593398,1
"956","Quiet",53,-1.59765625,0.74609375,4.53149095806293,1
"957","Aroused",53,-0.21484375,242.6015625,8.57634428702295,1
"958","Disgusted",53,-199.06640625,114.72265625,5.73916041199118,1
"959","Surprised",53,2.3125,222.01171875,6.64659931999631,1
"960","Happy",53,249.46484375,99.234375,8.78100067493506,1
"961","Sleepy",53,1,-250,6.66560467611998,1
"962","Sad",53,-144.390625,-55.5234375,5.24962101993151,1
"963","Neutral",53,-0.55859375,0.03125,2.28497434197925,1
"964","Disappointed",53,-91.4296875,-49.57421875,5.97795882285573,1
"965","Still",53,-0.8125,-103.51171875,7.75253213988617,1
"966","Enthusiastic",53,185.64453125,219.25390625,6.85129554010928,1
"967","Annoyed",53,-71.19921875,93.07421875,5.5610822099261,1
"968","Quiet",54,193.0703125,6.7265625,2.56218136707321,1
"969","Happy",54,180.15625,135.71484375,1.89628060697578,1
"970","Calm",54,161.7890625,17.15234375,3.14370878320187,1
"971","Neutral",54,-5.6015625,5.71875,3.32293426198885,1
"972","Sleepy",54,45.015625,-111.40234375,2.34966776985675,1
"973","Afraid",54,-79.578125,103.046875,1.95971972402185,1
"974","Disappointed",54,-148.359375,3.13671875,3.05231794598512,1
"975","Still",54,-1.68359375,-0.50390625,2.88775985315442,1
"976","Nervous",54,-158.98828125,73.9765625,2.76708034798503,1
"977","Enthusiastic",54,174.62890625,97.5703125,3.32920661196113,1
"978","Peppy",54,108.7109375,54.859375,3.52964710909873,1
"979","Annoyed",54,-191.8046875,0.7578125,3.41625186405145,1
"980","Sad",54,-234.7578125,-28.46484375,3.10059336898848,1
"981","Sluggish",54,-155.05078125,-134.03515625,3.56729081994854,1
"982","Angry",54,-227.00390625,135.47265625,3.21402209089138,1
"983","Relaxed",54,194.3046875,-136.7109375,4.9919904191047,1
"984","Surprised",54,12.25,170.75,3.63761115586385,1
"985","Disgusted",54,-216.50390625,72.3828125,3.09802373615094,1
"986","Satisfied",54,173.56640625,-98.35546875,5.5836634139996,1
"987","Quiet",55,129.44921875,-237.71484375,3.08844733610749,1
"988","Annoyed",55,-172.75390625,170.83984375,3.39789182599634,1
"989","Calm",55,228.3359375,-250,3.27203866001219,1
"990","Enthusiastic",55,225.640625,223.45703125,4.63269365299493,1
"991","Satisfied",55,219.56640625,-241.96484375,5.79748919513077,1
"992","Disgusted",55,-188.34765625,103.1484375,3.5081487421412,1
"993","Peppy",55,39.5,235.72265625,4.74731983500533,1
"994","Aroused",55,179.703125,235.70703125,3.2984545470681,1
"995","Neutral",55,-0.52734375,0.0859375,1.76945821987465,1
"996","Happy",55,196.12109375,-0.3203125,4.54701891285367,1
"997","Surprised",55,1.8515625,244.25,4.1287555329036,1
"998","Sad",55,-219.421875,-0.9375,2.7525186589919,1
"999","Sluggish",55,-187.0703125,-226.3828125,3.55844031390734,1
"1000","Angry",55,-173.96875,149.3515625,2.90802092198282,1
"1001","Still",55,-0.0703125,-240.66796875,4.9865081589669,1
"1002","Afraid",55,-219.00390625,222.8671875,2.57960064196959,1
"1003","Nervous",55,-88.33203125,89.296875,5.14764842996374,1
"1004","Relaxed",55,221.109375,-232.75390625,5.87834120495245,1
"1005","Disappointed",55,-197.125,-227.1875,3.54775006906129,1
"1006","Sleepy",55,-0.11328125,-249.46484375,6.89927363302559,1
"1007","Still",56,15.3203125,-79.63671875,4.40412467019632,1
"1008","Afraid",56,-163.6953125,134.98046875,5.99254797119647,1
"1009","Enthusiastic",56,49.578125,168.8125,4.45518598891795,1
"1010","Disgusted",56,-195.6640625,153.703125,3.97452567191795,1
"1011","Neutral",56,-0.921875,-1.93359375,2.86424591625109,1
"1012","Quiet",56,34.8359375,-211.91796875,5.15687287179753,1
"1013","Disappointed",56,-166.14453125,26.78125,6.44808236230165,1
"1014","Nervous",56,-93.5703125,212.296875,4.41173600777984,1
"1015","Relaxed",56,94.32421875,-224.06640625,4.34827157808468,1
"1016","Satisfied",56,147.73046875,-225.5859375,5.09664538595825,1
"1017","Peppy",56,35.6484375,191.171875,6.99893485242501,1
"1018","Surprised",56,-0.96484375,226.51171875,5.85291071189567,1
"1019","Aroused",56,-1.0546875,250,3.46579176792875,1
"1020","Annoyed",56,-135.40625,1.76953125,7.94638833263889,1
"1021","Sluggish",56,0.28125,-225.359375,7.64401769731194,1
"1022","Angry",56,-112.78515625,205,5.12827912485227,1
"1023","Sad",56,-197.65234375,-97.90234375,7.91223956504837,1
"1024","Happy",56,156.515625,174.79296875,6.35729360207915,1
"1025","Sleepy",56,2.046875,-242.08984375,4.625463956967,1
"1026","Calm",56,98.55078125,-155.87890625,6.10239666327834,1
"1027","Enthusiastic",57,181.23828125,193.8203125,4.74154389183968,1
"1028","Calm",57,159.109375,-154.5078125,4.25205848598853,1
"1029","Disgusted",57,-178.86328125,192.703125,3.28484766790643,1
"1030","Sleepy",57,1.10546875,-79.0078125,7.11980096809566,1
"1031","Relaxed",57,63.90625,-60.3203125,7.43667484913021,1
"1032","Sluggish",57,-98.50390625,-78.375,5.97929117223248,1
"1033","Still",57,-0.48046875,17.921875,6.77289068698883,1
"1034","Annoyed",57,-96.9765625,67.18359375,3.9674755949527,1
"1035","Nervous",57,-133.828125,131.796875,2.50047774007544,1
"1036","Surprised",57,150.78515625,157.37109375,2.06400827737525,1
"1037","Angry",57,-152,168.671875,2.45300899399444,1
"1038","Satisfied",57,130.15234375,-133.82421875,3.22393767209724,1
"1039","Afraid",57,-163.5546875,173.0859375,3.53775128209963,1
"1040","Happy",57,154.1328125,176.80859375,2.88342757290229,1
"1041","Neutral",57,-0.875,-2.08984375,3.21303824288771,1
"1042","Disappointed",57,-127.453125,-116.56640625,3.27996626403183,1
"1043","Peppy",57,127.125,162.87109375,3.60263245832175,1
"1044","Aroused",57,154.61328125,170.625,3.58493637200445,1
"1045","Sad",57,-164.37109375,178.0546875,4.52255893917754,1
"1046","Disgusted",58,-202.8203125,159.20703125,4.83591379784048,1
"1047","Neutral",58,1.828125,0.68359375,8.22895981464535,1
"1048","Still",58,29.765625,-117.56640625,8.86401918483898,1
"1049","Sad",58,-128.40625,-63.796875,8.38508672500029,1
"1050","Quiet",58,1.53125,-112.16015625,7.96158943325281,1
"1051","Sleepy",58,-47.00390625,-244.69921875,5.97397810965776,1
"1052","Relaxed",58,9.0625,-59.6171875,6.83155147172511,1
"1053","Peppy",58,45.05078125,233.2734375,3.40454865805805,1
"1054","Aroused",58,25.5390625,234.25,7.39035160792992,1
"1055","Calm",58,67.5859375,-24.5,7.99712394690141,1
"1056","Disappointed",58,-178.73046875,-106.1875,8.93249903293326,1
"1057","Angry",58,-158.64453125,167.48828125,3.11830342607573,1
"1058","Surprised",58,46.30078125,229.33984375,7.39028644189239,1
"1059","Annoyed",58,-90.90234375,20.76171875,6.80094523681328,1
"1060","Sluggish",58,-40.671875,-204.25390625,5.32805111771449,1
"1061","Satisfied",58,116.421875,-40,5.24699583277106,1
"1062","Enthusiastic",58,192.796875,177.94140625,3.73177218297496,1
"1063","Nervous",58,-43.30859375,112.875,7.696802360937,1
"1064","Happy",58,179.5234375,112.3515625,3.81617667805403,1
"1065","Afraid",58,-220.97265625,209.14453125,5.21977969491854,1
"1066","Surprised",59,156.87109375,149.6875,5.50615619495511,1
"1067","Enthusiastic",59,138.53125,132.578125,4.88733974797651,1
"1068","Still",59,-1.63671875,0.0078125,3.50619585998356,1
"1069","Satisfied",59,148.484375,34.08203125,5.12423879140988,1
"1070","Afraid",59,-149.76171875,161.625,4.77346876217052,1
"1071","Annoyed",59,-187.421875,11.25390625,5.63079162640497,1
"1072","Aroused",59,77.078125,130.41015625,3.28069494199008,1
"1073","Quiet",59,-0.92578125,-94.78125,8.02126507693902,1
"1074","Neutral",59,0.12890625,0.75,2.05007666815072,1
"1075","Sleepy",59,-21.13671875,-236.109375,8.38381463522092,1
"1076","Peppy",59,135.2265625,166.12890625,3.34815775975585,1
"1077","Sad",59,-172.08203125,32.82421875,5.32915433403105,1
"1078","Sluggish",59,-143.375,-205.90234375,3.30659758485854,1
"1079","Calm",59,31.26171875,-16.3046875,4.35558631736785,1
"1080","Angry",59,-236.38671875,194.03125,4.30443143798038,1
"1081","Disgusted",59,-147.94921875,142.78125,4.46452027466148,1
"1082","Happy",59,250,76,4.83034301595762,1
"1083","Relaxed",59,130.1484375,1.7890625,4.51790198683739,1
"1084","Disappointed",59,-169.9375,41.00390625,5.71977055910975,1
"1085","Annoyed",6,-154.94921875,103.73046875,4.25356576900231,1
"1086","Sluggish",6,-148.40234375,-167.33984375,2.72545496100793,1
"1087","Afraid",6,-237.77734375,231.69921875,3.64100968802813,1
"1088","Relaxed",6,0.46875,0.3203125,3.74546980700688,1
"1089","Nervous",6,-227.62890625,75.90625,4.54903374204878,1
"1090","Enthusiastic",6,223.60546875,123.0078125,4.58618820999982,1
"1091","Peppy",6,165.984375,30.2890625,6.72633134399075,1
"1092","Satisfied",6,101.7890625,-93.2421875,2.23536231799517,1
"1093","Happy",6,141.67578125,-3.296875,4.18424374697497,1
"1094","Calm",6,37.515625,-176.01171875,4.15287871100008,1
"1095","Disgusted",6,-208.41796875,50.078125,3.18910480500199,1
"1096","Angry",6,-229.1875,225.4453125,2.87195738300215,1
"1097","Still",6,-2.140625,0.98828125,3.81792608404066,1
"1098","Neutral",6,-0.00390625,0.01171875,1.53314835199853,1
"1099","Disappointed",6,-209.30859375,-89.390625,5.5104546789662,1
"1100","Sleepy",6,-1.984375,-159.33203125,7.2252376859542,1
"1101","Sad",6,-243.71875,-241.23046875,3.49254639097489,1
"1102","Quiet",6,-0.140625,-133.8515625,4.85567710298346,1
"1103","Surprised",6,-1.16015625,195.26953125,7.14341708703432,1
"1104","Aroused",6,0.109375,248.4140625,3.56754078000085,1
"1105","Sleepy",60,-3.12890625,-214.66796875,5.50102113094181,1
"1106","Peppy",60,95.75,89.01171875,3.09863250423223,1
"1107","Satisfied",60,184.71484375,36.859375,7.32056402880698,1
"1108","Calm",60,78.91796875,-166.51171875,4.19448734726757,1
"1109","Aroused",60,1.8359375,250,2.37704991502687,1
"1110","Quiet",60,-39.46484375,-171.9375,3.4893270181492,1
"1111","Annoyed",60,-198.765625,113.93359375,4.00761026423424,1
"1112","Angry",60,-232.125,224.890625,2.43072016816586,1
"1113","Nervous",60,-75.63671875,12.171875,3.55884150601923,1
"1114","Disappointed",60,-96.69140625,33.62109375,4.92727006506175,1
"1115","Surprised",60,-4.04296875,136.75390625,4.21160922478884,1
"1116","Still",60,-0.73828125,-143.39453125,1.69825377175584,1
"1117","Disgusted",60,-68.33984375,60.58984375,5.1598573080264,1
"1118","Happy",60,84.21484375,49.1875,2.14650696609169,1
"1119","Enthusiastic",60,140.15234375,117.5234375,2.10844968864694,1
"1120","Sad",60,-98.9140625,-83.4453125,2.32011162210256,1
"1121","Relaxed",60,65,-100.71875,3.93056794768199,1
"1122","Neutral",60,-1.0546875,2.63671875,1.50445248326287,1
"1123","Sluggish",60,-110.01171875,-90.03515625,2.88847676478326,1
"1124","Afraid",60,-95.171875,119.02734375,2.47768506081775,1
"1125","Angry",61,-144.19921875,178.42578125,4.38724719919264,1
"1126","Afraid",61,-165.984375,93.44921875,4.45983643596992,1
"1127","Disappointed",61,-171.046875,-85.05078125,4.1262340019457,1
"1128","Surprised",61,-1.26171875,148.90234375,6.60951157612726,1
"1129","Sluggish",61,-89.18359375,-131.90234375,6.38912583794445,1
"1130","Disgusted",61,-51.546875,44.1484375,4.45599064417183,1
"1131","Annoyed",61,-121.296875,61.48046875,4.20648483280092,1
"1132","Aroused",61,-0.1328125,232.27734375,6.35037689004093,1
"1133","Quiet",61,-0.47265625,-169.76953125,5.03381126280874,1
"1134","Happy",61,172.79296875,208.671875,2.12142534833401,1
"1135","Nervous",61,-144.7421875,168.82421875,3.12301401700824,1
"1136","Still",61,-0.33984375,-148.82421875,5.02322249300778,1
"1137","Calm",61,89.078125,-49.0390625,4.52264289883897,1
"1138","Neutral",61,0,0,1.55361563619226,1
"1139","Sleepy",61,-0.3515625,-160.3203125,6.86085899779573,1
"1140","Enthusiastic",61,165.08203125,218.3515625,3.3396264561452,1
"1141","Relaxed",61,152.3515625,-193.921875,2.87030110415071,1
"1142","Satisfied",61,204.19140625,-109.859375,3.88347557606176,1
"1143","Sad",61,-154.22265625,-123.5625,1.77327269036323,1
"1144","Disappointed",62,-188.0078125,188.9296875,3.24951815605164,1
"1145","Aroused",62,3.2265625,224.07421875,4.34385395189747,1
"1146","Quiet",62,-1.48046875,2.5234375,2.89659291412681,1
"1147","Disgusted",62,-152.77734375,213.4375,3.33315525203943,1
"1148","Satisfied",62,172.87890625,197.6875,2.93064986914396,1
"1149","Sluggish",62,0.546875,-190.015625,4.00527396192774,1
"1150","Surprised",62,-0.50390625,128.2109375,3.53814470628276,1
"1151","Relaxed",62,235.43359375,-0.5390625,3.26915806764737,1
"1152","Enthusiastic",62,231.38671875,236.94921875,2.29708329681307,1
"1153","Happy",62,236.24609375,241.91796875,2.27923569269478,1
"1154","Neutral",62,0.5078125,-1.5078125,1.62435063626617,1
"1155","Calm",62,180.421875,0.31640625,2.44220684701577,1
"1156","Peppy",62,182.1953125,232.2421875,3.1656726677902,1
"1157","Sleepy",62,1.98046875,-248.9453125,1.9991125469096,1
"1158","Angry",62,-225.63671875,228.57421875,2.77150937914848,1
"1159","Nervous",62,-180.41015625,228.78515625,3.28631559805945,1
"1160","Still",62,-164.15625,-191.96875,3.07953351689503,1
"1161","Annoyed",62,-216.19921875,62.64453125,2.1814675219357,1
"1162","Sad",62,-229.2578125,-233.4296875,2.61093349009752,1
"1163","Afraid",62,-234.6484375,220.41796875,2.18357552913949,1
"1164","Annoyed",63,-154.75,126.5390625,3.43664810201153,1
"1165","Relaxed",63,175.26953125,-178.3125,2.3153247977607,1
"1166","Disappointed",63,-169.94140625,-139.30859375,2.29482157714665,1
"1167","Nervous",63,-168.44921875,125.74609375,2.22068464988843,1
"1168","Peppy",63,172.609375,90.65625,2.23480475507677,1
"1169","Afraid",63,-135.56640625,111.3046875,1.60528908809647,1
"1170","Happy",63,164.93359375,119.09765625,1.46575369918719,1
"1171","Sleepy",63,-1.0703125,-230.1171875,3.64822632586583,1
"1172","Enthusiastic",63,218.87890625,196.8671875,2.32385626994073,1
"1173","Sad",63,-184.1796875,-3.015625,4.57538303220645,1
"1174","Aroused",63,0.86328125,152.9453125,3.78545115794986,1
"1175","Calm",63,0.015625,-0.6015625,2.27929774904624,1
"1176","Surprised",63,0.734375,123.76953125,2.40084217488766,1
"1177","Sluggish",63,1.6640625,-140.05859375,2.22099507693201,1
"1178","Satisfied",63,159.421875,-3.2109375,3.76990122999996,1
"1179","Quiet",63,-0.70703125,-0.1796875,1.65617866953835,1
"1180","Angry",63,-160.015625,167.43359375,1.84275685669854,1
"1181","Neutral",63,1.77734375,-0.859375,1.47412265371531,1
"1182","Still",63,-1.4296875,-165.81640625,2.54876423627138,1
"1183","Disgusted",63,-208.953125,183.00390625,2.33014578465372,1
"1184","Relaxed",64,201.35546875,-223.26953125,2.94921566406265,1
"1185","Sluggish",64,-216.05078125,-235.74609375,3.45919136609882,1
"1186","Calm",64,93.53125,-42.31640625,4.31708388589323,1
"1187","Neutral",64,1.5703125,0,1.33050528820604,1
"1188","Annoyed",64,-58.76171875,60.078125,4.04196599079296,1
"1189","Disappointed",64,-183.0625,79.1015625,3.70848288293928,1
"1190","Quiet",64,173.625,-74.68359375,3.89721395773813,1
"1191","Peppy",64,-112.46484375,172.4609375,4.35079216212034,1
"1192","Aroused",64,1,250,4.26920135319233,1
"1193","Satisfied",64,184.03515625,143.8359375,5.1889182953164,1
"1194","Afraid",64,-189.64453125,200.46875,2.91283641615883,1
"1195","Happy",64,204.8359375,137.84765625,3.82099102111533,1
"1196","Disgusted",64,-182.02734375,198.96484375,3.66850477922708,1
"1197","Angry",64,-155.00390625,160.421875,4.1487132399343,1
"1198","Surprised",64,1.015625,248.984375,3.74606333579868,1
"1199","Still",64,132.45703125,-1.44140625,3.36923373490572,1
"1200","Nervous",64,-153.015625,-0.265625,5.51672907592729,1
"1201","Sad",64,-131.75,-110.69140625,5.65452431701124,1
"1202","Sleepy",64,0.76953125,-247.05859375,2.53465830301866,1
"1203","Enthusiastic",64,171.79296875,154.89453125,2.88607258303091,1
"1204","Angry",65,-146.46484375,161.90625,3.98792188894004,1
"1205","Enthusiastic",65,198.421875,187.48828125,1.62339043105021,1
"1206","Quiet",65,-1.2109375,-176.4375,3.81775097595528,1
"1207","Disappointed",65,-221.41015625,0.06640625,3.92618494806811,1
"1208","Disgusted",65,-194.28125,187.33203125,1.79448316665366,1
"1209","Surprised",65,192.24609375,207.15234375,1.48965050000697,1
"1210","Sleepy",65,-0.5,-233.6015625,2.48060055216774,1
"1211","Peppy",65,97.515625,175.85546875,3.21555912308395,1
"1212","Sad",65,-215.9296875,-69.27734375,3.15336797572672,1
"1213","Relaxed",65,66.6328125,-143.49609375,3.56112182326615,1
"1214","Calm",65,117.5234375,-147.4765625,4.27807125682011,1
"1215","Sluggish",65,-82.51953125,-132.6796875,2.49000042257831,1
"1216","Nervous",65,0.359375,138.16015625,4.07357277488336,1
"1217","Neutral",65,0.10546875,0.58203125,2.00349301612005,1
"1218","Still",65,-0.3515625,-101.3125,2.5557094598189,1
"1219","Aroused",65,99.69140625,182.0078125,2.28768230928108,1
"1220","Annoyed",65,-114.88671875,128.8359375,2.34079248737544,1
"1221","Afraid",65,-179.40234375,197.28125,4.21682162815705,1
"1222","Satisfied",65,139.23828125,1.6015625,3.68430269090459,1
"1223","Happy",65,148.23046875,54.0703125,1.5601769075729,1
"1224","Sleepy",66,5.8125,-190.125,5.87541867699474,1
"1225","Aroused",66,-0.51171875,174.40625,4.86493078386411,1
"1226","Enthusiastic",66,155.7734375,151.60546875,4.8028055941686,1
"1227","Sluggish",66,-83.6953125,-156.97265625,7.6317209918052,1
"1228","Neutral",66,-1.19921875,0.99609375,2.14431378711015,1
"1229","Happy",66,240.5234375,110.92578125,6.58941124705598,1
"1230","Disappointed",66,-184.11328125,70.953125,7.96059796027839,1
"1231","Nervous",66,-38.96875,206.1328125,5.84930827794597,1
"1232","Still",66,0.87890625,-96.5234375,5.89278749888763,1
"1233","Quiet",66,0.4375,-115.94140625,3.60242421505973,1
"1234","Surprised",66,-0.2734375,211.72265625,5.34778453689069,1
"1235","Disgusted",66,-168.4921875,85.4140625,8.26682014763355,1
"1236","Afraid",66,-203.1328125,177.98046875,4.41014283662662,1
"1237","Peppy",66,179.6171875,139.1015625,3.82263651397079,1
"1238","Annoyed",66,-216.70703125,199.51953125,3.60224160691723,1
"1239","Angry",66,-225.01171875,233.109375,5.53644405119121,1
"1240","Relaxed",66,140.51171875,-120.61328125,5.90106715681031,1
"1241","Calm",66,85.54296875,-115.4921875,3.73646431881934,1
"1242","Satisfied",66,210.98046875,54.21875,5.12884900299832,1
"1243","Satisfied",67,226.83203125,108.95703125,4.18563275923952,1
"1244","Sluggish",67,-32.48046875,-194.21875,4.88990710908547,1
"1245","Surprised",67,44.18359375,232.234375,4.62366990465671,1
"1246","Sad",67,-122.7734375,-111.828125,6.50439792918041,1
"1247","Peppy",67,216.48046875,73.3046875,6.13102305307984,1
"1248","Annoyed",67,-136.88671875,82.53515625,6.51476133009419,1
"1249","Relaxed",67,127.15625,-197.93359375,5.16244512982666,1
"1250","Neutral",67,0.828125,-0.51953125,2.00736512290314,1
"1251","Afraid",67,-214.09765625,194.859375,3.75070947734639,1
"1252","Happy",67,228.6796875,136.37109375,6.14474417222664,1
"1253","Nervous",67,-90.87890625,151.76171875,3.71787918079644,1
"1254","Quiet",67,-0.34375,-125.140625,4.33455016184598,1
"1255","Sleepy",67,51.3046875,-208.78125,3.54377343412489,1
"1256","Aroused",67,1.6953125,216.5234375,6.14389639301226,1
"1257","Angry",67,-238.328125,170.7578125,6.08894640393555,1
"1258","Disgusted",67,-130.6171875,66.109375,5.790933157783,1
"1259","Calm",67,142.8203125,-65.671875,5.32857069093734,1
"1260","Enthusiastic",67,72.25390625,157.09375,6.49928203318268,1
"1261","Disappointed",67,-169.49609375,1.52734375,6.5769861843437,1
"1262","Still",67,0,0,3.77510483982041,1
"1263","Sad",68,-250,-99,5.62767106294632,1
"1264","Sleepy",68,-58,-250,4.01891372771934,1
"1265","Afraid",68,-187,250,2.64207965973765,1
"1266","Quiet",68,137.5234375,-250,2.13952062977478,1
"1267","Aroused",68,125.5234375,250,1.42917851032689,1
"1268","Sluggish",68,-232.375,-226.85546875,3.7644170820713,1
"1269","Peppy",68,155.9375,223.8828125,1.77905720379204,1
"1270","Still",68,0.33203125,-245.66796875,4.25762141495943,1
"1271","Disappointed",68,-213.35546875,-200.23828125,4.05316477688029,1
"1272","Neutral",68,-0.1796875,-2.41796875,1.53705398319289,1
"1273","Annoyed",68,-223.78125,92.76953125,2.6109479428269,1
"1274","Satisfied",68,162.33984375,84.20703125,1.30646487418562,1
"1275","Disgusted",68,-169.51171875,95.90234375,3.54188356176019,1
"1276","Surprised",68,75.40234375,236.72265625,4.51374551374465,1
"1277","Enthusiastic",68,186.2890625,219.97265625,1.74741408322006,1
"1278","Calm",68,181.890625,-220.06640625,1.85239746095613,1
"1279","Happy",68,132.08984375,124.79296875,3.88676276709884,1
"1280","Angry",68,-199.05859375,240.26171875,2.83581230882555,1
"1281","Relaxed",68,172.46484375,-219.78515625,2.77990104304627,1
"1282","Nervous",68,-217.5859375,219.6328125,3.38037452008575,1
"1283","Nervous",69,-113.671875,145.4609375,4.61831582337618,1
"1284","Annoyed",69,-182.55078125,171.765625,3.31410919781774,1
"1285","Disgusted",69,-208.03125,183.6328125,2.81396146072075,1
"1286","Relaxed",69,202.41015625,-185.5078125,2.65811773622409,1
"1287","Calm",69,151.02734375,-161.38671875,2.65716284420341,1
"1288","Satisfied",69,203.36328125,-67.23046875,3.34161338070408,1
"1289","Aroused",69,183.59375,209.20703125,2.90860094223171,1
