,sub,beta,w1,pt_beta,log_lik
177,177,13.23408634841186,96.56887280634034,0.4046568417966562,0.0
178,178,678.9144274996768,5394.70339107141,6.661837886632178e-07,-8.211059063995874
180,180,0.48112813805111454,16.173066758356534,0.3184845839270449,-9.41030499717729
181,181,875.3500123890512,1942.4535194716104,1.1017985584944322e-06,-9.271675052667163
183,183,0.10316187978930516,19.310783396110494,0.9999999999958571,-12.715509082957796
184,184,2837.1129365071815,662.1103138841692,1.4642931972373182e-06,-8.491193015115613
185,185,21.285183413274005,-0.41178222600417536,0.0635014488293377,-11.996840098097872
188,188,1208.9787390356819,2634.7728685888296,8.88873415165641e-07,-7.779693025268979
191,191,1.2072490511355989,2.4825651575476377,0.9999999999517506,-11.014964944014308
194,194,43.48484265620087,0.21346066939141672,0.9999999999939486,-3.825900908281205
195,195,16.47487945425383,-43.0827257245254,0.011187498594243877,-3.8305728360415197
196,196,1.4781501249097608,2.3491196173952815,0.9999999995618073,-10.50637547131625
203,203,0.7697052617996,3.6955792892984762,0.9999999982439104,-12.071800525554961
204,204,1.5360425807765985,-410.61325780540506,0.5253506226988882,-1.3862943611198906
206,206,2.3421294635079164,2.205048964014737,0.9999999999834426,-8.192855388714573
207,207,1069.3708965082508,531.8059224208488,1.6955211098310405e-06,-10.840758924526277
209,209,12.222716268291293,-2.8844089383009823,7.988726056364615e-18,-12.476649250079015
212,212,1.7615597105613836,1.2502293893212428,0.9999999999848139,-12.910517735411235
218,218,0.8963574162144538,37.93067194257165,0.1498789596308114,-6.522668449962589
219,219,0.7165793872406732,7.129832325382595,0.9999999999950846,-8.504975650427324
220,220,29.30075642452522,-1.3087451861592985,2.887111557693775e-16,-12.476649250079014
225,225,10.608569227145964,-66.94645529772181,0.0006508120361891965,-12.1484317379927
226,226,981.2469759117943,1528.6579093699806,8.280316363475949e-06,-2.4004312510349166
228,228,-0.9200053249364736,0.24307401656999333,0.9999999999940188,-13.839355124256148
229,229,0.5740253160073083,-2.6324736089833296,0.9999999999999083,-12.745865208807043
231,231,0.884344811676192,3.6556295420599745,0.7917313946139435,-10.161098278326731
238,238,2.9264373206125196,2.352885211933726,0.760670189072235,-7.464180465244748
243,243,1029.14702220149,2158.6153955097534,1.319629553892225e-06,-7.433290505867349
249,249,0.9583820236086771,-9.152557711739057,0.9999999999972098,-5.093612775789232
250,250,8.357640454291497,-85.03898338903343,0.01259522526474964,-4.316855714538946
251,251,6.905468316332856,0.42651640803778657,0.9999999999453537,-11.168535619219336
254,254,23.022694283467327,0.20747267184677265,0.9999999999309843,-9.049626679445598
255,255,8.96297917378536,79.21258260231963,0.0023682632741051255,-8.596983390274387
256,256,1250.523518330734,2086.7111755821707,4.1743343615286326e-07,-10.945313565945419
257,257,1.7938990545911864,26.28403325426565,0.03915223675453572,-9.572292116684489
260,260,8.329477777215697,1.3623135782130498,0.9999999999539797,-5.267587584568804
261,261,41.22583178908289,20.122811890091665,0.5034282981859075,-1.3862943611198906
264,264,1.0495799976328373,2.72452687577994,0.9999999999572959,-11.910293633382798
268,268,6.302651127597121,-78.31900997461315,0.7145730148203706,-1.3862943611198906
270,270,1.58843668465193,1.6337956730515144,0.9999999999995519,-11.745512641256239
272,272,0.23343902671790168,-6.5989617633455575,1.090065936426525e-11,-10.001428910191036
273,273,2945.4111469975933,1035.8213543163001,7.32792808263672e-07,-8.866642848105082
276,276,1217.862257669419,2645.25425758662,1.0348127552041646e-06,-6.517132630613744
277,277,1173.903573750451,2090.572826716896,4.741843943377929e-07,-10.331241675170908
278,278,95.60323477576591,0.06637052750243716,0.9999999999991236,-6.892865201357238
279,279,2.124892642811523,-16.397941781002935,5.7205524824723e-17,-12.47664925007901
282,282,28.780582989979592,0.08068352837380796,0.9999999999938372,-11.939734578320458
290,290,3.1384086102687085,1.5407933258887718,0.9999999993720059,-9.103804109749358
291,291,13.77599069044976,2.729026030403525,1.0186180443312314e-17,-12.476649250079015
293,293,0.6497348344196967,9.282048195900584,0.9999999999959227,-6.670871902821683
297,297,2.2202173017128652,16.046794718141705,1.0955193634124024e-16,-12.47664925007901
299,299,1.8610943316445687,19.22315861017872,2.5086740830873255e-16,-12.476649250079012
300,300,4.960866861735793,-143.07634787862224,0.0028978460597445287,-9.770658117450134
301,301,4.181140102712696,-169.8185073856062,0.0015924249017500993,-11.018653965907236
303,303,5.439551453389969,6.365782530213679,1.1008606846257668e-16,-12.476649250079014
313,313,0.8424547145571666,9.356989824564529,0.10751809154134992,-11.58030460043415
314,314,5.922953736652127,-119.83593731659788,0.0013312615571723487,-11.199050772979326
316,316,0.16534531645108477,32.71157892131009,0.9999999996121458,-7.908330679179963
318,318,1.7849955404952702,-397.8142064235347,0.0012395324154146833,-11.636544821414224
322,322,2251.224290477365,2175.4219263067966,1.1424541968079046e-06,-5.324718243023442
325,325,1.5416898887970834,4.063608174630891,0.05709426857889191,-12.30505741778716
326,326,0.7651857259430976,6.090912977929209,0.999999999999823,-9.199988499180023
327,327,3.5197339293773284,1.6039103466017246,0.9999999999992291,-8.297700647220308
328,328,1.0568429816182414,5.503953957964015,0.9999999999691876,-7.7804664018657475
329,329,4.531973259954555,8.655292926806244,2.3636729155111602e-17,-12.476649250079015
331,331,15.65139243810414,0.2544662100475839,0.999999999991966,-11.596753086484188
333,333,3.12978249755315,1.2062158643158547,0.9999999999771053,-9.775219862450047
335,335,0.0005476852266527497,13123.228720946841,0.26034980630907656,-9.179153334159034
339,339,0.25013413770272225,73.90194086890423,0.7988035140145515,-3.470559704624815
344,344,230.95961217863288,2333.728497663018,5.524874003887643e-07,-12.306703344418548
346,346,7.635964599515642,1.4900412905841551,0.6266586552733657,-6.388208291551271
350,350,1.368733771895644,4.942877495227622,0.31405561567431084,-9.596225199621296
357,357,4.6205851122439,1.1929861904054389,0.9999999999638505,-8.765392998604828
358,358,2760.4763284737423,1109.948381609994,8.553693681914125e-07,-8.330331169805413
361,361,2.8519559176971345,0.5925563553919749,0.9999999999478186,-12.812833403018773
362,362,1537.796240794146,816.020859553116,9.382455769072834e-07,-11.02247998086172
369,369,4.307877020249338,0.6804565996032033,0.9999999998925961,-9.405157097898904
370,370,2044.9687460127577,943.1428707648569,1.919675188777582e-06,-6.687234024426702
371,371,2099.6694594573055,1368.607473654677,8.042183107387369e-07,-8.176225765797604
372,372,1616.9043886266413,2071.0989972080497,1.3363315567742416e-06,-5.739207564425682
374,374,7.76600957394467,1.076468148308782,0.08634504987055748,-11.548285680906785
381,381,5.273950701629498,0.8834767127388864,0.9999999999389622,-9.811141897111849
388,388,133.30339990919026,13521.970064068359,3.333510392475767e-07,-11.721919867017128
392,392,5.177437776753292,6.918745410075546,2.5566209956636914e-17,-12.476649250079012
393,393,0.315041494418414,125.36231662900559,1.6053715448881593e-16,-12.47664925007901
394,394,74.92225161485197,-9.474327268931876,0.00015234882372036374,-12.461187531624242
397,397,9.263637998693936,1.0870412708301984,0.9999999999983105,-5.956212178113057
400,400,8.734172489948389,-4.017794725962661,6.030280897486157e-17,-12.476649250079008
401,401,4.491896324533905,-7.7964310902669505,6.636343263857061e-16,-12.476649250079008
403,403,1368.708519514685,1220.4352162345256,6.17025859918049e-07,-11.168437620339972
405,405,10.131520877694623,0.7194769843783857,0.389327912227471,-6.697663836718457
406,406,24.965809979861817,-28.430189665018943,0.0041023815426732,-8.177339321334104
412,412,34.77483067958904,-20.427440826133424,0.0015937326931982597,-10.847737142282536
413,413,0.08279162335038248,63.80526875971687,0.35967070968438775,-10.144284400740405
417,417,0.22768057788926363,63.153669878352275,0.001503487575069715,-12.476001491175838
419,419,5.484714018309829,1.0030585336957387,0.9999999999896332,-9.172967319253015
420,420,8.010062809057095,0.3774747977795899,0.9999999999972538,-11.60013742290028
421,421,0.01812537808902629,458.0971160817131,0.3919418431038967,-8.543320146040708
425,425,2627.823413121877,802.1682628128108,3.6010931327912256e-07,-11.743559076555714
427,427,6.611167235976929,-107.4166630236042,0.0007453812762514726,-12.143176727964066
428,428,247.77005636919904,469.0633991916024,5.642279255878488e-06,-11.867660116851095
431,431,0.6173354153781521,9.661992758510447,0.2530074463557729,-9.389876845375785
434,434,0.001595820025150067,-1006.6573613920311,0.763921607994868,-12.697552913750233
435,435,1.087341407656044,17.50177962224918,0.5918758116699581,-4.434422383412844
436,436,0.6420003137073151,-5.557112633238136,0.9999999999980819,-8.328079495624326
438,438,3.6104506590759167,0.8854255168339908,0.9999999999947857,-10.487597737852129
439,439,1.4553085361355924,4.522070887111537,0.8757089370469955,-8.025283875899694
442,442,1689.983346799998,716.7723125313358,2.2953393035860666e-06,-7.0721081298034765
443,443,35.333924618750494,0.3902484854779062,0.9999999999807747,-4.049970635025405
444,444,0.25758507360679517,16.886069093241822,0.9999999999953344,-10.022682712113093
445,445,0.3103360810127118,10.689844057972131,0.9999999998683808,-10.930685423766745
446,446,2.4979753552933346,-14.44751665745467,2.7564235044871025e-17,-12.476649250079014
448,448,0.4890354397269221,69.9084842533938,3.2784383652068674e-16,-12.47664925007901
449,449,2.32897844664344,1.5285189125532486,0.7085229175828385,-10.136672887709494
451,451,2.032757665443284,17.133572024373866,3.2621240651416486e-16,-12.476649250079008
452,452,-67.07595774946921,10.581775299171568,0.0032692755394689507,-8.907192267071451
454,454,1572.3796523250933,1831.146454884695,5.844987583722625e-07,-10.259158103067067
455,455,1.4880262657772003,3.553190947406664,0.9999999999475064,-9.87111188953505
456,456,917.7432126302383,3586.429029246945,9.185055301094357e-07,-6.984067120646392
457,457,2411.888535911118,2040.9905071778808,3.7657716482508345e-07,-9.825472738126292
459,459,3.1959713297700443,0.9290788602775419,0.9999999999936743,-11.664194346898599
460,460,6.168918042676684,-6.445008315964035,5.786701038339975e-17,-13.169796430638957
463,463,-8.120081236315318,0.27343572841417985,0.9999999999999644,-11.665655589118664
465,465,4.224508690306992,1.2242040681710482,0.1233874404173916,-11.92407181499342
467,467,1.0527107591061484,8.317571906093752,0.8294081182514086,-8.052200677289079
471,471,0.4926650404892955,10.763412601843296,0.9999999999953249,-8.419366090596851
473,473,4.977338008489072,0.9382105279912079,0.999999999999812,-9.151615049374065
475,475,6.404578812408184,0.9765179746354522,0.9999999999504086,-8.099432577368502
476,476,748.0944469670931,4059.4466156955245,4.891891777728815e-07,-9.585992568089017
477,477,4.038085657176806,4.171770259075814,0.1540994796139597,-8.381319770123271
478,478,0.6922422309902783,9.835819058510676,0.051919723206673526,-12.313898567344363
488,488,910.5940266298414,3183.9794269899185,5.653099894547395e-07,-9.615422340094463
498,498,16.242905960776767,2.1917290152226334,1.993964564731865e-17,-12.476649250079015
500,500,1.9220833096865007,3.5927256832583714,0.9999999999837721,-5.739537326968197
504,504,3.8220816220835,1.7713423329141489,0.9999999999991371,-9.59995115348608
505,505,7.542080923263975,0.8365872675153732,0.9999999999974679,-9.128927133671437
506,506,3.162647225975479,11.110716985174022,3.3652758217639916e-18,-12.476649250079015
507,507,10.368815641828562,-68.4636156872321,0.0006559319913932981,-12.087177491820569
