,sub,m1a_ll,m1b_ll,m1c_ll,m2a_ll,m2b_ll,m2c_ll
185.0,185.0,-12.873116569022828,-11.769010801257036,-4.6643473359076335,-12.873116569022837,-11.536881567920933,-2.849465233917363
188.0,188.0,-6.501560223708286,-6.183860728407152,-1.7894013970969102e-06,-6.5015602237111265,-6.183860728407174,-2.3195014408539817e-06
191.0,191.0,-13.590712610260011,-12.663137414131283,-11.252514348127091,-12.475771216366418,-11.104808093550233,-10.622502429408842
194.0,194.0,-3.8259009082794115,-1.772910774141369,-1.516311536838314e-08,-3.825900908280885,-1.7729107741471182,-1.5163215954599793e-08
195.0,195.0,-3.9260970751132818,0.0,0.0,-3.8305728360414766,0.0,0.0
196.0,196.0,-12.29272301611269,-7.337565285046367,-5.2474939292789635,-12.292723016137124,-7.337565285082912,-5.247493930843717
203.0,203.0,-12.64006025808259,-12.46735100045543,-5.271722860661289,-12.476649250079006,-11.957473480284255,-5.271722860806853
204.0,204.0,-1.3862943611198906,0.0,0.0,-1.3862943611198906,0.0,0.0
206.0,206.0,-10.609633709832195,-6.484516922491363,-4.265559318696388,-10.609633709898157,-6.283581425853252,-4.265559318701565
207.0,207.0,-8.87451828733743,-4.46247364133132,-3.8799844109961548,-8.465374354593589,-4.462473641336988,-3.8799844109961508
209.0,209.0,-13.573059930908295,-13.53053339504584,-2.5035533401099093,-12.476649250079015,-12.398866468591116,-2.3873602478598523
212.0,212.0,-10.7507965296338,-10.681497887015896,-10.224282685348053,-10.740968289111718,-10.649902618783202,-10.16591848731044
218.0,218.0,-6.631799218724698,-3.9303273183931027,-0.02628843333371868,-6.522668449962593,-3.677015394601256,-0.026288434253104728
219.0,219.0,-8.091584697115364,-2.2652094708816497,-2.0560418184225746,-7.767338377099665,-2.2652094708838812,-2.0560418187412113
220.0,220.0,-13.841770535633106,-13.605509874887932,-12.985795910111714,-13.841527477623515,-13.60550943255349,-12.985795910817934
225.0,225.0,-12.512052822850158,-12.254977069574958,-10.24412097226693,-12.511271398476007,-12.23107133194958,-10.04402165369844
226.0,226.0,-2.451142342874594,-0.0012942200093486642,-7.322452825393661e-06,-2.400431250054081,-0.00010038641979551005,-2.058827107473458e-06
228.0,228.0,-13.850140744185792,-10.546065770614014,-9.649064966264039,-12.476649250079014,-10.546065770623638,-9.649064967103085
229.0,229.0,-11.973805534910335,-9.676485516777701,-6.537232241095866,-11.635228675142525,-9.676485517011152,-6.533443332618494
231.0,231.0,-10.501215020951632,-10.127617132800117,-8.155361043889318,-10.501215020996028,-10.127617132800452,-8.155361043890235
238.0,238.0,-7.500741320369888,-2.545849231003946,-2.0944579404259422e-11,-7.464180465245029,-2.501257925854664,-2.1083579326927112e-11
243.0,243.0,-9.674020669157397,-8.291952329779657e-08,-5.612752257969991e-08,-8.68851169122925,-8.291953850786012e-08,-5.6127522579679145e-08
249.0,249.0,-5.093612775788147,-4.720134223530467,-2.3314683517128303e-15,-5.093612775790345,-4.720134223611692,0.0
250.0,250.0,-4.46779730244107,0.0,0.0,-4.31685571453893,0.0,0.0
251.0,251.0,-11.16853561900928,-3.7572696479379815,-0.02110581579022314,-11.168535619066812,-3.757269647941607,-0.021106598025515663
254.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0
255.0,255.0,-10.205092034935685,-8.22779970617046,-7.933092712845068,-9.82166950293996,-7.19686790159432,-7.121623861606376
256.0,256.0,-13.054003584192369,-9.625603132398641,-7.826948801871424,-13.004397472183477,-9.625603132408479,-7.826948801891363
257.0,257.0,-11.780885526208367,-11.779370813856811,-11.356456439016052,-11.756723036677343,-11.75434467150611,-11.339669756956582
260.0,260.0,-4.878138994856095,-4.877023841584691,-4.454597107960678,-4.878138994878553,-4.877023841584709,-3.5147947587823385
261.0,261.0,-1.3862943611198906,0.0,0.0,-1.3862943611198906,0.0,0.0
264.0,264.0,-12.350874872995444,-10.262830001219415,-2.5485717867701356,-12.35087487303605,-5.181995294451398,-2.5485717867699287
268.0,268.0,-1.3862943611198906,0.0,0.0,-1.3862943611198906,0.0,0.0
270.0,270.0,-10.234131305488793,-10.039057743325742,-8.837701928857962,-10.234131305496627,-8.012676080451907,-6.585472821699059
272.0,272.0,-11.725269539812482,-10.13857244315728,-9.047453808102768,-10.001428910032896,-9.307140041741956,-8.53981334833981
273.0,273.0,-7.741180787119449,-7.656478661055299,-1.9953189991883753,-7.496147359879908,-7.49520558378174,-1.9953190051325507
276.0,276.0,-6.9902596229311875,-5.070290673656265,-2.5771264947665355,-6.5171326145021595,-4.358735135335594,-2.8529298941938108e-09
277.0,277.0,-13.806703730375034,-13.72498143482736,-13.319648560191546,-13.806703730375505,-13.724981434828553,-13.278376732258026
278.0,278.0,-6.89286520133953,-5.552915634417763,0.0,-6.892865201486804,-5.552915635119285,0.0
279.0,279.0,-13.36278472444871,-13.002917673057857,-2.4551413123798503e-08,-12.476649250079008,-11.137220393846832,-4.4838293565922186e-08
282.0,282.0,-12.915980600362342,-3.114521727165455,-3.092766946353756,-12.915980600362476,-3.114521727171831,-3.0927669463574117
290.0,290.0,-9.103804109682146,-1.2211173334932774e-08,0.0,-9.103804109682548,-2.7311486405779053e-14,0.0
291.0,291.0,-13.843177763009438,-8.926623239167732,-8.54263015423501,-13.843177763021052,-8.926623239169519,-8.379957642613874
293.0,293.0,-6.670871902821426,-3.5228459042756755,-1.1891033294733456e-08,-6.670871902821433,-3.5228403238312063,-3.8540797245157655e-09
297.0,297.0,-12.570623973598735,-4.336744198100093,-4.300253527811394,-12.57062397365587,-4.336744198126986,-4.300253527808318
299.0,299.0,-12.644382859294229,-12.599153049524189,-12.063324243294216,-11.881816613726734,-11.848171157612894,-11.811165865085085
300.0,300.0,-7.635087072443295,-7.61894173966961,-0.003497749021029854,-7.399757313027886,-7.3150486491093325,-0.0035019935239167053
301.0,301.0,-12.153934627993989,-6.607605092093051,-4.550029573964088,-11.87451068282096,-6.5842303271986715,-4.549381081414843
303.0,303.0,-13.854618939542997,-11.318340804322554,-9.091128299023742,-12.476649250079017,-11.318340804362627,-9.091128299270153
313.0,313.0,-13.839980702299643,-13.456064608354342,-13.45346853430352,-13.839980702299778,-13.456064608365871,-13.453468534323033
