,sub,m1a_ll,m1b_ll,m1c_ll,m2a_ll,m2b_ll,m2c_ll
190.0,190.0,-11.520559028686344,-10.034591654218113,-9.974723192621145,-11.360951498978945,-10.022010259631621,-9.974723192758793
191.0,191.0,-6.2811020721471875,-6.280405595770002,-6.242901328979368,-6.2811020721487125,-6.2804055957708504,-6.242901329005188
192.0,192.0,-1.3862943611198906,0.0,0.0,-1.3862943611198906,0.0,0.0
193.0,193.0,-1.3862943611198906,-9.325873406851334e-15,-6.994405055138497e-15,-1.3862943611198906,-9.43689570931385e-15,-7.438494264988561e-15
194.0,194.0,-6.759949938171433,-3.301458218516512,-0.0032320305666531397,-6.387403573270428,-3.1886959681926657,-0.0032320306043895825
195.0,195.0,-7.253825250900445,-7.219223614484505,-7.189724140595543,-7.17009303010157,-7.074934207203719,-7.062988641960141
196.0,196.0,-13.722542919872208,-13.722137531125346,-13.719614751846002,-12.476649250079017,-12.110456223674563,-11.281703628077848
197.0,197.0,-8.427408321544537,-7.0247759433530055,-6.5620821001952825,-8.4274083215491,-6.040779187070926,-5.621196583869902
198.0,198.0,-6.174421684209604,-4.473202357556473,-4.350095718142715,-6.174421684210728,-4.175872695181372,-4.126453499847676
199.0,199.0,-9.602183096475292,-8.482342928437397,-8.42968431337677,-9.596189163738691,-8.406475801822717,-8.251816396008595
200.0,200.0,-11.662261811788419,-11.283405294601156,-11.043673081135493,-10.969388642855229,-10.675308076983754,-10.655106617038122
201.0,201.0,-13.853386552300785,-13.663429923703756,-13.456346410115744,-12.47664925007902,-12.179199363521484,-12.165677251148177
202.0,202.0,-12.390911849002237,-12.358953674506326,-12.307166057267349,-12.39091184900278,-11.541084171858074,-11.279143077025756
203.0,203.0,-5.65239894895451,-5.351786240836658,-5.212776183508392,-5.254629964631352,-5.055601323158271,-4.900690719416651
204.0,204.0,-13.560218355696174,-13.500423674461237,-12.572106563655954,-12.47255516337193,-12.349183235626988,-11.80788765997698
205.0,205.0,-13.767516281787646,-12.465975359044224,-12.465582947356465,-12.47664925007901,-12.361946298465513,-11.864778584349244
206.0,206.0,-10.267903603338361,-9.451935282758898,-9.39432930564508,-10.26790360335029,-9.451935282760338,-9.394329305652377
207.0,207.0,-10.326990242428753,-7.369596023917841,-6.5381377265162515,-10.3269902424324,-7.369596023917888,-5.577329791168334
208.0,208.0,-6.158210426356122,-6.156161366559013,-5.837028358069362,-6.158210426359669,-6.156161366562382,-5.837028358231152
209.0,209.0,-9.490564913547997,-9.406872781551822,-9.406866219831604,-9.49056491360687,-9.406872781596514,-9.40686621986461
210.0,210.0,-5.719004673329641,-5.71308558479532,-3.9678863605712973,-5.7190046733606135,-5.713085584796324,-3.967886360742095
211.0,211.0,-8.878627747835838,-8.878556803640118,-8.275497410133447,-8.87034128281921,-8.870086140019591,-8.275497410201131
212.0,212.0,-1.3862943611198906,-1.224397539733796,-0.3953014356458715,-1.3862943611198906,-1.2243975397337952,-0.3956293301494686
213.0,213.0,-7.832567493116879,-7.810801436532117,-7.801009768010676,-7.832567493170043,-7.810801436543992,-7.801009768028567
214.0,214.0,-9.214014047836399,-8.773344558990289,-8.691650202325025,-9.157637742372497,-8.773344558991392,-8.691650202326962
215.0,215.0,-13.417906795243818,-12.68138934013219,-12.613444018023577,-12.476649250079017,-10.373078387076049,-10.369551378795803
216.0,216.0,-10.036668448606918,-9.760467987526324,-8.332305743414182,-10.036668448631502,-9.40846670644999,-8.332305747219005
217.0,217.0,-9.360878948052278,-9.123872409361756,-2.184038393303111,-8.144851408734393,-7.329921183863992,-2.1840383933036738
218.0,218.0,-12.213310423836703,-12.203144200719734,-10.006659144583935,-12.038173801713816,-11.995187612571835,-9.139162439704311
219.0,219.0,-13.850818047415684,-13.803373762201547,-11.1196788669836,-13.782470856173434,-13.718425628827205,-10.04126524855475
220.0,220.0,-8.543587319014287,-8.29970063719678,-8.111881152940175,-8.543587319027795,-8.299700637350302,-8.111881153255869
221.0,221.0,-11.861490722790384,-10.885802414669723,-8.73885156006314,-10.967277769354364,-9.903914277424995,-8.738851560078887
222.0,222.0,-13.77923319616354,-12.86945617601648,-12.864019786831365,-13.779233196163553,-12.287096676674171,-12.238803411482095
223.0,223.0,-11.598080571867607,-11.513350668271455,-8.544449557741803,-11.598080572039711,-11.404234057423563,-8.544449557749834
224.0,224.0,-9.819918399445132,-9.80609578392554,-8.66726464758096,-9.819918399583102,-9.806095783925569,-8.667264647679058
225.0,225.0,-13.140423703602389,-13.059117333584132,-11.613669678284293,-12.093493317679826,-10.888697038431737,-10.881035160847107
226.0,226.0,-9.36289217914676,-9.02191354732532,-9.005652224645582,-9.362892179224927,-9.021913547328998,-9.005652224646113
