,sub,m1a_ll,m1b_ll,m1c_ll,m2a_ll,m2b_ll,m2c_ll
52.0,52.0,-6.653908043023186,-5.283985790579113,-8.49358312369151e-05,-6.653908043050293,-5.283985790632254,-5.5997336401064116e-05
53.0,53.0,-6.48036786745994,-6.086818705621788,-5.252569742022651,-5.206090979158533,-4.183365078869736,-4.044428304760516
54.0,54.0,-7.90490811875005,-7.752214142161791,-4.565130698370623,-7.904908118781669,-7.752214142161969,-4.5651306984546585
55.0,55.0,-13.000137400279097,-8.28879036464633,-4.399779686932036,-13.000137400279332,-8.288790364893856,-4.343426155517708
56.0,56.0,-8.701873540839346,-8.056304740773447,-7.875855072588951,-8.701873540913509,-8.056304740791003,-7.8758550725937235
57.0,57.0,-11.439587482192533,-10.285365168097783,-9.566461632456964,-10.226641698533559,-8.940976258345305,-8.107187074502388
58.0,58.0,-5.260540303411792,0.0,0.0,-5.26054030345083,0.0,0.0
59.0,59.0,-13.514324055103083,-13.49546143635742,-0.5966712144874715,-12.476649250079015,-11.542222943363015,-0.002451472497989855
60.0,60.0,-13.845989403412165,-13.147268459499298,-11.43934339543074,-13.838075346970701,-12.78071017245603,-11.439343395436413
61.0,61.0,-12.788067979982689,-12.32751161125733,-12.134322571312595,-12.476649250079019,-10.678094861178286,-10.592473909258048
62.0,62.0,-6.459935469518712,0.0,0.0,-6.459935469569657,0.0,0.0
63.0,63.0,-11.347068014321822,-10.60478753440634,-1.9373391779709868e-13,-10.469906480816611,-6.4582399174876155,-2.0961010704923978e-13
64.0,64.0,-12.267199107259062,-9.178627197202488,-8.625638751064084,-12.138874152506723,-9.17862719721051,-8.62563875130036
65.0,65.0,-5.257190631298129,-1.7097434579227518e-14,0.0,-5.033779047171413,-4.884981308350696e-15,0.0
66.0,66.0,-6.407017295556709,0.0,0.0,-6.407017295638134,0.0,0.0
67.0,67.0,-11.36265109935024,-10.483918670463817,-9.086955427022748,-11.362651099444934,-10.483918670789762,-9.08695542702277
68.0,68.0,-12.869214448054477,-6.356297817721766,-6.274807350936078,-12.731840730984983,-6.35629781773979,-6.274807350937239
69.0,69.0,-13.294611786625294,-13.268388298630551,-11.319342620123523,-12.467177393520448,-12.466696626265392,-10.927564763143154
70.0,70.0,-1.8058428041015768,-1.8052533448853247,-1.6980669626864653,-1.7090570213455614,-1.7055362519905855,-1.6974160029435816
71.0,71.0,-12.462763353098616,-5.026875630040142,-4.602857675642811,-12.46276335310889,-4.54579106042121,-3.6544441371895964
72.0,72.0,-10.267122462805231,-8.206825293912791,-6.707960554894332,-10.25978064034146,-8.069664743221791,-6.707960554894443
73.0,73.0,-6.177099452872176,-5.248896663810832,0.0,-6.1770994528746,-5.248896663817882,0.0
74.0,74.0,-13.862247174034893,-13.605158418449879,-12.154416708472976,-13.86059511201284,-13.596682568248449,-12.154416708471974
75.0,75.0,-13.861608034798012,-13.612898683347817,-9.688641157172798,-12.476649250079015,-12.00647068510448,-9.356027261970295
76.0,76.0,-7.195132806368551,-6.965695241017425,-6.770544529114171,-6.856310110666513,-6.760146895197231,-6.495263343561595
77.0,77.0,-13.304163500080586,-9.27913233934301,-6.522448938673915,-12.228080327041772,-7.648359176532893,-5.820586238590571
78.0,78.0,-13.83846087316225,-11.496259601608203,-6.115140958962559,-12.476649250079015,-12.42776419998034,-6.115140959003505
79.0,79.0,-1.3862943611198906,-1.1102230246251565e-16,0.0,-1.3862943611198906,-2.220446049250313e-16,0.0
80.0,80.0,-13.860506152188366,-7.455995115751949,-3.327449427105569e-12,-12.337493366869028,-4.257937749445331,-3.3295588508523542e-12
81.0,81.0,-6.156187995344418,0.0,0.0,-6.155238986929768,-1.1102230246251565e-16,0.0
82.0,82.0,-11.805518995238875,-11.628996556924035,-11.626836172384904,-10.671771902848686,-10.644523148462303,-9.634988239718412
83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,84.0,-9.579376384794843,-9.436649095647516,-6.5581437521261705,-9.579376384794879,-9.43664909564787,-6.5581437521267025
85.0,85.0,-6.276891521182279,-1.6971607232164727,-3.4849900742986814e-13,-5.411790188707897,-0.0044913869916074125,0.0
86.0,86.0,-8.429398086479495,-8.088410329136446,-7.719154588593444,-8.429398086499557,-8.088410329137947,-7.719154588707929
87.0,87.0,-13.825835189266517,-13.737460014722938,-10.775210963600733,-12.476649250079015,-12.19020452092015,-10.439391374925101
88.0,88.0,-12.408024397651785,-9.422129322539426,-6.602882017809751,-12.408024397663917,-9.016298711350496,-6.594563912099013
89.0,89.0,-3.8085968149297855,-3.8080377702448254,-8.783386039026508e-05,-3.808596814932545,-3.8080377702448387,-2.9615363524038185e-09
90.0,90.0,-8.724701981912695,-5.172844133498563,-4.979406653982191,-8.197503435959339,-4.660779284360957,-4.58619344743473
91.0,91.0,-1.3862943611198906,-0.6931471805599453,-5.107025913275726e-15,-1.3862943611198906,-0.6931471805599453,0.0
92.0,92.0,-12.491905786133977,-10.997515018646792,-10.03835360261804,-12.491905786478423,-10.98108913984652,-9.900267837820387
93.0,93.0,-10.565665698247603,-6.739922732554576,-6.6624092963492565,-10.565665698408774,-6.739922732554576,-6.662409296417901
94.0,94.0,-6.894924918405721,-0.0064353494124871,-1.3133614606022145e-06,-6.8949249184065895,-0.006435349444586345,-2.1839130505620856e-10
95.0,95.0,-1.3862943611198906,-1.5543122344752196e-15,-1.1102230246251567e-15,-1.3862943611198906,-1.6653345369377352e-15,-1.3322676295501882e-15
96.0,96.0,-12.589582876883481,0.0,0.0,-12.476649250079008,0.0,0.0
97.0,97.0,-6.8646663533602785,-6.839188239629256,-1.3862943878759575,-6.864666353361392,-6.839188239647548,-1.3862943882891303
98.0,98.0,-7.614248347933251,-7.602854977192429,-7.438389890595485,-7.61424834822267,-7.602854977192467,-7.43838989091135
99.0,99.0,-13.183838992454861,-9.763396345971644,-7.617106663741458,-12.476649250079015,-3.574987751391903,-9.092726571680199e-14
100.0,100.0,-3.0014252930665144,0.0,0.0,-3.00142529307455,0.0,0.0
101.0,101.0,-5.927699821744723,-5.500472025544538,0.0,-5.920089526906931,-5.500472025556601,0.0
102.0,102.0,-7.576331340035058,-7.303379863990781,-0.01844474125003265,-7.576331340176929,-4.607403580138069,-5.148023886372267e-07
103.0,103.0,-13.823767617701904,-9.716716870400125,-8.645177292483588,-13.339695467436048,-9.320098681539573,-7.870578793851399
104.0,104.0,-13.150093257382613,-13.1441637862064,-12.565567349844407,-13.150093257383181,-13.144163786207292,-12.565567349843551
105.0,105.0,-10.836752890132786,-7.317498183024241,-6.9999608669811595,-10.836752890133244,-7.275827718671945,-6.968336080852861
106.0,106.0,-13.326899098668173,-13.325116982682493,-8.395938628160193,-13.32689909867448,-13.325116982682381,-5.746197339685276
107.0,107.0,-13.722846479638743,-5.885316974623225,-5.664272649485346,-13.722846479638859,-5.885316974643251,-5.664272649485363
108.0,108.0,-10.322129862676425,-6.747549956489016,-5.95884972784503,-9.543378589369642,-6.747549956507097,-5.958849728831634
109.0,109.0,-12.540365588588498,-12.52024879938546,-11.071836749100195,-12.234675718872484,-12.175299782657378,-10.919430970910588
110.0,110.0,-7.780466401589868,-1.4143540782369888,-5.0071058410595254e-14,-7.06268823985409,-0.47811120230812354,-9.54014645060636e-13
111.0,111.0,-13.678994968799602,-8.549622488548042,-8.513075008992393,-13.678994968799904,-8.518364497594233,-8.513073205449574
112.0,112.0,-8.522613131028914,-6.504350901989809,-5.860040761500586,-8.522613131063707,-6.503559519807647,-4.903372824940357
113.0,113.0,-13.786216847793641,-5.926595163024694,-4.281189516627236,-13.748412894663321,-4.061083948859186,-3.776712034302231
114.0,114.0,-8.512770769725927,-5.1446562562562494,0.0,-8.51277076982448,-5.144656256271879,0.0
115.0,115.0,-13.757362478913606,-13.386276690940969,-5.952260285391757,-13.744699438875633,-11.336292696042529,-5.95226028541056
116.0,116.0,-3.319913970671543,-3.182644979055239,-3.182164914350815,-3.319913970673069,-3.1826449790644524,-3.182164914408356
117.0,117.0,-3.4827765669104367,-3.1584720254877556,-3.1512739981135005,-3.48277656691099,-3.1584720254879723,-3.1512739981136515
118.0,118.0,-5.528655081549776,-0.07891274115152182,0.0,-5.528655081621863,-0.07891274115150476,0.0
119.0,119.0,-7.114977891261204,-1.7658868026108536e-07,-6.652567385865663e-12,-7.114977891505438,-8.637472847222608e-08,-6.654676809612384e-12
120.0,120.0,-9.955349010781557,-9.673038018568368,-6.40409148208734,-9.955349010793851,-9.67303801856857,-6.404091482448948
121.0,121.0,-3.254615910615844,0.0,0.0,-2.92613405725471,0.0,0.0
122.0,122.0,-11.854053341136861,-10.905771851027723,-10.231549324741984,-11.372936304410064,-10.242405941455196,-9.512394280030753
123.0,123.0,-11.498864332560276,-11.409394168044159,0.0,-11.498864332560437,-11.409394168044187,0.0
124.0,124.0,-12.927111787049682,0.0,0.0,-11.618575438079896,0.0,0.0
125.0,125.0,-8.603838317811743,-1.142433768142649,0.0,-7.35263075220851,-1.1424337681925036,0.0
126.0,126.0,-11.11372213177191,-9.724877891226168,-8.368674949413274,-11.113722131787659,-9.724877891226635,-8.368674949536217
127.0,127.0,-9.134356445380037,-6.9322276103202825,-6.761213993197184,-7.79450231904573,-6.342131481629079,-6.225628694299985
128.0,128.0,-13.31487308200766,-6.768777444538641,0.0,-11.840458080524485,-6.768777444761465,0.0
129.0,129.0,-13.662053131251911,-13.66199836037951,-13.450740860938039,-12.47664925007901,-12.44448469703686,-12.263243235167591
130.0,130.0,-8.035528458208294,-7.947774868032362,-7.585334711996839,-7.5580545819200085,-7.557329998161411,-7.461143140242771
131.0,131.0,-6.581958758412662,-0.13248607181069796,-1.5154544286133884e-13,-6.112240058118964,0.0,0.0
132.0,132.0,-10.687053197836287,-10.68576594493833,-10.683914532875654,-10.595948361891232,-10.371187121907482,-10.370303436794483
133.0,133.0,-11.639806997278367,-2.7488425234379728,-7.651623668088527e-08,-11.639806997278415,-2.748842523437957,-1.6114332090980755e-11
134.0,134.0,-11.654597618825411,-11.652724365685964,-7.574475684884155,-11.654597618838567,-11.652724365685966,-7.562799703437973
135.0,135.0,-13.770447750851888,-12.283583768381892,-7.885154847666159,-12.476649250079015,-12.235710798277408,-7.885154847675619
136.0,136.0,-9.175969699561938,-1.9872992140790435e-14,0.0,-9.175969699578086,0.0,0.0
137.0,137.0,-13.80802347301449,-13.808009489919051,-11.717859206882737,-13.808023473022722,-13.77722966155102,-11.716911138251083
138.0,138.0,-10.397167688417694,-3.656612604661797,-3.4981460566377867,-10.397167688457774,-3.6566126046655443,-3.498146056637805
139.0,139.0,-13.737791632641954,-13.730264389840523,-3.1571765219820313e-09,-12.476649250079015,-11.979492140265034,-3.1619189506595734e-09
140.0,140.0,-11.010273934911385,-9.093893731730493,-7.8876767631619416,-10.920827229744617,-8.568443458537107,-7.887676763388663
141.0,141.0,-10.667436205503694,-4.185207735936278e-12,0.0,-10.667436205624757,0.0,0.0
142.0,142.0,-10.974537256026743,-10.96488945029731,-10.945619122958655,-10.974537256085544,-10.862051011058064,-10.836441218397514
143.0,143.0,-11.570648159748375,-9.99275134899068,-9.688244306658168,-10.86736610250749,-9.072444938271525,-9.067887038254774
144.0,144.0,-11.422729127940196,-7.337234651242033,-6.224895687989685,-9.57126702135289,-7.337234651317343,-5.822826962024854
145.0,145.0,-10.767071360806733,-8.334945952050099,-5.395794270129643,-10.767071360819049,-8.334945953516266,-5.377295841033008
146.0,146.0,-11.967646411034432,-6.007017206757116,-5.307886718494122,-11.967646411034774,-6.007017206758106,-5.307886718518906
147.0,147.0,-8.068617490168293,-6.086313269205732,-4.092186333164232,-7.368415214130954,-5.864153366845135,-4.092186333166705
148.0,148.0,-12.740293048758206,-12.273381197204724,-12.01747975883995,-12.740293048763638,-12.141659535415517,-11.498425083649376
149.0,149.0,-4.0514690623923055,-2.176910303254182,-0.002310692211911965,-4.0514690623983824,-2.176910303254181,-0.001767112280426135
150.0,150.0,-6.6859035153995015,-5.339354623884464,-5.1491720940935926,-6.483693813518287,-5.204869386380687,-4.610941833313498
151.0,151.0,-11.3770941553669,-6.130853708049135,-4.666516939737829,-11.377094155387892,-5.347357023720391,-4.29478561102403
152.0,152.0,-9.513911075158623,-1.9104364885673206,0.0,-9.513911075275287,-1.9104364885774996,0.0
153.0,153.0,-8.010481695788577,-7.994898151810954,-5.67100145851173,-7.9838155955307135,-7.91086903095951,-5.246037533929355
154.0,154.0,-5.698255361986268,-5.425161967416915,-5.425121325178578,-5.40791146597632,-3.4063969787841932,-2.5990968264925747
155.0,155.0,-13.759838156292561,-10.771987506975169,-9.036977152803251,-13.759838156295631,-10.76100456377978,-9.036977152842454
156.0,156.0,-7.728798673779012,-7.4212136712112065,-7.418262295035189,-7.235964664941609,-6.982150373055843,-6.980910930369984
157.0,157.0,-10.265653559501269,-10.137603672715812,-9.800533991740773,-9.220201226386742,-8.962497709483468,-8.718765708003836
158.0,158.0,-4.395076976745008,-1.5893567574457752,0.0,-4.230800442267767,-1.542161464914081,0.0
159.0,159.0,-13.534008067379425,-13.444808633042474,-12.78405459404257,-13.534008067379888,-13.444808633043968,-12.784054594087412
160.0,160.0,-13.85602691032952,-13.85249611063612,-12.577735196387817,-12.476649250079015,-9.120195669306947,-8.961085580036332
161.0,161.0,-7.016776515096083,-4.180982076499011,-3.7824845982572,-5.800523099334291,-3.904790611198974,-3.3300952343308574
162.0,162.0,-12.999060663575056,-7.985971146411047,-6.447717641892161,-12.999060663604954,-7.985971146688424,-6.447717642306763
163.0,163.0,-10.187598943356411,-7.912087101491353,-6.844342548136197,-9.993976863017002,-7.852986753181589,-6.830967643586865
164.0,164.0,-11.91209933115227,-11.324598825355011,-4.989993187766603,-11.912099331152337,-10.758521473784612,-3.9407841684499822
165.0,165.0,-10.552439027565017,-9.732698497878422,-8.629412966831918,-9.936901773015475,-9.592056888986393,-8.629412966928488
166.0,166.0,-13.001440627380553,-12.823671487057934,-11.753291996739254,-13.001440627407346,-12.823671487112028,-11.753291996977156
167.0,167.0,-13.858135934457588,-12.917265763740872,-7.983165071140669,-12.454961749285802,-12.44091550794053,-7.96768658597735
168.0,168.0,-8.019925899986886,-3.5671726221861086,-3.567047450090496,-7.8746538702346855,-3.480256206632823,-3.29390055071753
169.0,169.0,-3.115359830226653,-1.492822185492924,-0.0004003738331829862,-2.829222899602252,-1.477527257741784,-0.0004003775502988906
170.0,170.0,-13.8629436111989,-8.06354982786992e-12,-3.372857548811478e-13,-12.476649250079006,-8.06377187247481e-12,-4.4986236957816513e-13
171.0,171.0,-12.848992785398767,-9.035500794799837,-8.998183754484295,-12.129431034313448,-9.035500795150963,-8.998183754484536
172.0,172.0,-11.079733680963276,-5.581774109254722,-8.331669058783472e-07,-11.079733680969278,-5.581774109254725,-9.332285872325743e-07
173.0,173.0,-6.2507722613230925,-4.915474167658176,-0.001118857225149122,-6.215219027778606,-4.886164347299032,-5.268937509452515e-10
174.0,174.0,-13.344604940240366,-12.266171894765327,-5.9798126968840535,-12.476649250079015,-8.643526573082491,-4.986347697701991
