sub,trial,block,offer,partner_name,partner_id,choice,choice_RT,f_r_page_submit,RP,RP_RT,condition
129,9,r,70,edward,54,0,3.241,2.001,0.15,5.148,re_r_order
129,10,r,80,blake,22,0,5.13,2.438,0.5,3.381,re_r_order
129,11,r,50,nathan,160,0,4.732,2.118,0.5,3.925,re_r_order
129,12,r,85,tony,27,0,2.84,1.824,0.1,24.949,re_r_order
129,13,r,80,cory,47,0,3.41,1.778,0.2,23.316,re_r_order
129,14,r,95,ethan,20,0,3.321,3.179,0.5,3.986,re_r_order
129,15,r,55,tom,161,0,2.855,1.758,0.3,10.49,re_r_order
129,16,r,75,joshua,62,0,2.922,2.597,0.3,7.21,re_r_order
129,17,r,60,mark,116,0,2.839,1.691,0.2,6.034,re_r_order
129,18,r,65,paul,83,0,2.723,1.816,0.2,5.853,re_r_order
129,19,r,95,scott,152,0,3.155,2.525,0.1,5.215,re_r_order
129,20,r,90,keith,90,0,2.97,1.841,0.05,4.371,re_r_order
130,1,r,60,mark,116,0,6.736,6.037,0.25,17.099,re_r_order
130,2,r,75,joshua,62,0,3.755,2.64,0.3,8.979,re_r_order
130,3,r,65,paul,83,0,3.413,2.258,0.2,5.524,re_r_order
130,4,r,90,connor,153,0,3.949,1.765,0.15,6.441,re_r_order
130,5,r,50,anthony,63,0,3.007,2.533,0.35,9.63,re_r_order
130,6,r,75,michae,135,0,3.34,2.549,0.25,4.636,re_r_order
130,7,r,60,joseph,169,0,3.126,1.551,0.25,8.015,re_r_order
130,8,r,95,scott,152,0,4.014,2.38,0.1,4.187,re_r_order
130,9,r,50,nathan,160,0,3.833,1.953,0.45,5.368,re_r_order
130,10,r,85,kyle,23,0,3.856,1.869,0.25,20.483,re_r_order
130,11,r,70,tyler,81,0,3.246,1.639,0.4,6.213,re_r_order
130,12,r,70,edward,54,0,3.605,1.484,0.35,4.671,re_r_order
130,13,r,90,keith,90,0,3.256,1.393,0.15,5.78,re_r_order
130,14,r,55,logan,144,0,3.403,1.737,0.2,9.878,re_r_order
130,15,r,55,tom,161,0,3.632,1.533,0.4,8.891,re_r_order
130,16,r,95,ethan,20,0,3.233,1.749,0.2,8.354,re_r_order
130,17,r,65,patric,145,0,3.502,1.507,0.25,7.347,re_r_order
130,18,r,80,blake,22,0,2.837,1.803,0.15,9.711,re_r_order
130,19,r,80,cory,47,0,3.682,1.43,0.35,5.649,re_r_order
130,20,r,85,tony,27,0,3.132,1.589,0.3,14.091,re_r_order
131,1,r,80,blake,22,0,7.276,7.43,0.3,25.963,r_re_order
131,2,r,65,patric,145,0,3.783,4.624,0.25,7.836,r_re_order
131,3,r,75,michae,135,0,3.508,3.696,0.15,4.64,r_re_order
131,4,r,50,nathan,160,0,3.302,3.168,0.3,6.545,r_re_order
131,5,r,65,paul,83,0,3.12,3.827,0.3,4.989,r_re_order
131,6,r,85,tony,27,1,8.239,3.239,0.1,3.976,r_re_order
131,7,r,75,joshua,62,0,3.288,2.557,0.2,3.832,r_re_order
131,8,r,90,keith,90,1,3.674,2.698,0.25,3.644,r_re_order
131,9,r,60,joseph,169,0,4.259,2.287,0.25,4.267,r_re_order
131,10,r,55,tom,161,0,3.301,2.463,0.3,3.384,r_re_order
131,11,r,70,edward,54,0,2.807,2.264,0.2,5.016,r_re_order
131,12,r,50,anthony,63,0,3.27,2.223,0.35,3.096,r_re_order
131,13,r,95,ethan,20,1,2.948,2.547,0.2,4.17,r_re_order
131,14,r,55,logan,144,0,2.829,2.048,0.25,3.736,r_re_order
131,15,r,90,connor,153,1,3.462,2.195,0.1,3.471,r_re_order
131,16,r,95,scott,152,1,3.065,2.084,0.2,4,r_re_order
131,17,r,80,cory,47,0,3.484,1.765,0.25,3.12,r_re_order
131,18,r,70,tyler,81,0,2.529,2.023,0.4,8.875,r_re_order
131,19,r,60,mark,116,0,3.347,2.119,0.35,2.946,r_re_order
131,20,r,85,kyle,23,1,3.186,1.645,0.3,2.867,r_re_order
132,1,r,95,scott,152,1,4.291,2.364,0.5,5.419,r_re_order
132,2,r,60,joseph,169,0,3.892,2.215,0.35,24.141,r_re_order
132,3,r,60,mark,116,0,2.173,2.245,0.4,3.743,r_re_order
132,4,r,75,michae,135,0,2.947,1.599,0.2,4.324,r_re_order
132,5,r,85,tony,27,0,3.317,1.491,0.5,3.105,r_re_order
132,6,r,70,tyler,81,0,2.375,1.76,0.4,8.047,r_re_order
132,7,r,85,kyle,23,0,1.86,1.663,0.4,4.348,r_re_order
132,8,r,65,paul,83,0,2.178,1.631,0.4,5.015,r_re_order
132,9,r,50,nathan,160,0,2.56,1.583,0.25,3.465,r_re_order
132,10,r,55,logan,144,0,2.491,1.62,0.3,3.576,r_re_order
132,11,r,65,patric,145,0,3.133,1.682,0.35,4.887,r_re_order
132,12,r,90,connor,153,0,2.843,1.513,0.4,3.238,r_re_order
132,13,r,80,blake,22,0,2.429,1.842,0.5,3.16,r_re_order
132,14,r,95,ethan,20,0,2.262,1.543,0.35,3.644,r_re_order
132,15,r,70,edward,54,0,2.475,1.46,0.45,4.471,r_re_order
132,16,r,80,cory,47,0,2.621,1.459,0.4,5.468,r_re_order
132,17,r,55,tom,161,0,2.581,21.153,0.4,3.113,r_re_order
132,18,r,75,joshua,62,0,3.086,2.034,0.35,2.843,r_re_order
132,19,r,50,anthony,63,0,2.589,2.37,0.35,5.455,r_re_order
132,20,r,90,keith,90,1,2.217,1.531,0.35,7.388,r_re_order
133,1,r,90,keith,90,1,2.76,3.294,0.3,3.507,re_r_order
133,2,r,65,patric,145,0,1.911,2.091,0.4,3.013,re_r_order
133,3,r,60,mark,116,0,2.838,1.314,0.3,2.838,re_r_order
133,4,r,50,nathan,160,0,1.958,1.239,0.5,3.059,re_r_order
133,5,r,85,tony,27,1,2.038,1.686,0.35,2.354,re_r_order
133,6,r,95,ethan,20,1,1.833,2.343,0.25,2.412,re_r_order
133,7,r,65,paul,83,0,1.925,1.498,0.25,3.859,re_r_order
133,8,r,75,michae,135,1,1.803,1.748,0.35,2.432,re_r_order
133,9,r,85,kyle,23,1,2.227,1.284,0.25,3.02,re_r_order
133,10,r,50,anthony,63,0,1.836,1.384,0.4,2.415,re_r_order
133,11,r,80,cory,47,1,1.77,1.311,0.35,2.81,re_r_order
133,12,r,95,scott,152,1,2.774,1.565,0.2,3.282,re_r_order
133,13,r,80,blake,22,1,2.613,1.667,0.2,3.34,re_r_order
133,14,r,70,tyler,81,0,2.201,1.194,0.5,2.542,re_r_order
133,15,r,70,edward,54,0,2.231,1.526,0.35,2.282,re_r_order
133,16,r,55,logan,144,0,1.675,1.167,0.2,2.94,re_r_order
133,17,r,60,joseph,169,0,4.692,1.319,0.35,2.501,re_r_order
133,18,r,55,tom,161,0,2.301,1.464,0.4,3.32,re_r_order
133,19,r,90,connor,153,1,2.325,1.234,0.2,5.167,re_r_order
133,20,r,75,joshua,62,0,2.346,1.307,0.35,2.938,re_r_order
134,1,r,50,nathan,160,0,2.792,1.987,0.35,3.026,re_r_order
134,2,r,90,keith,90,1,3.591,1.238,0.2,3.182,re_r_order
134,3,r,95,ethan,20,1,2.924,1.405,0.2,2.481,re_r_order
134,4,r,85,tony,27,1,3.152,1.31,0.25,2.328,re_r_order
134,5,r,50,anthony,63,0,2.984,1.465,0.15,3.177,re_r_order
134,6,r,55,tom,161,0,3.059,1.403,0.25,3.737,re_r_order
134,7,r,60,mark,116,0,2.713,1.082,0.25,3.73,re_r_order
134,8,r,70,edward,54,1,3.304,2.146,0.25,2.507,re_r_order
134,9,r,80,cory,47,1,4.583,1.415,0.3,3.122,re_r_order
134,10,r,90,connor,153,1,2.474,1.493,0.25,3.237,re_r_order
134,11,r,65,patric,145,1,2.372,1.544,0.25,2.729,re_r_order
134,12,r,85,kyle,23,1,2.735,0.974,0.2,2.501,re_r_order
134,13,r,70,tyler,81,1,2.141,1.24,0.35,3.069,re_r_order
134,14,r,55,logan,144,0,3.139,1.341,0.25,3.433,re_r_order
134,15,r,75,joshua,62,1,2.941,1.712,0.25,2.822,re_r_order
134,16,r,95,scott,152,1,2.858,1.313,0.1,3.745,re_r_order
134,17,r,75,michae,135,1,3.002,1.249,0.4,2.584,re_r_order
134,18,r,80,blake,22,1,2.406,1.327,0.25,3.559,re_r_order
134,19,r,60,joseph,169,0,2.652,1.247,0.35,3.386,re_r_order
134,20,r,65,paul,83,1,3.434,0.932,0.35,2.866,re_r_order
135,1,r,50,nathan,160,0,4.659,5.227,0.2,9.132,r_re_order
135,2,r,55,logan,144,0,2.984,2.537,0.1,8.772,r_re_order
135,3,r,90,connor,153,1,3.548,3.698,0.2,5.593,r_re_order
135,4,r,70,edward,54,0,4.812,3.63,0.25,6.803,r_re_order
135,5,r,65,patric,145,0,4.755,2.771,0.3,5.71,r_re_order
135,6,r,60,mark,116,0,1.86,2.161,0.2,8.704,r_re_order
135,7,r,65,paul,83,0,2.854,1.558,0.15,9.155,r_re_order
135,8,r,75,joshua,62,0,5.614,2.306,0.25,10.068,r_re_order
135,9,r,95,scott,152,1,2.305,2.899,0.25,6.498,r_re_order
135,10,r,70,tyler,81,0,2.102,1.35,0.35,10.082,r_re_order
135,11,r,55,tom,161,0,2.27,1.524,0.15,6.001,r_re_order
135,12,r,80,cory,47,1,2.823,2.082,0.05,8.442,r_re_order
135,13,r,90,keith,90,1,2.785,1.489,0.3,9.917,r_re_order
135,14,r,80,blake,22,1,1.972,1.938,0.2,3.728,r_re_order
135,15,r,85,tony,27,1,2.098,2.252,0.15,6.973,r_re_order
135,16,r,50,anthony,63,0,3.087,2.181,0.35,5.674,r_re_order
135,17,r,60,joseph,169,0,4.52,1.378,0.35,5.114,r_re_order
135,18,r,75,michae,135,0,4.901,2.717,0.1,5.79,r_re_order
135,19,r,95,ethan,20,1,2.123,1.623,0.4,6.804,r_re_order
135,20,r,85,kyle,23,1,5.256,3.385,0.15,138.73,r_re_order
136,1,r,60,mark,116,0,17.118,6.531,0.1,24.757,r_re_order
136,2,r,60,joseph,169,0,3.396,3.204,0.1,6.256,r_re_order
136,3,r,70,edward,54,0,3.586,3.401,0,5.147,r_re_order
136,4,r,85,kyle,23,1,5.136,2.799,0,5.608,r_re_order
136,5,r,95,scott,152,1,4.497,2.417,0.15,8.308,r_re_order
136,6,r,70,tyler,81,0,4.517,1.869,0.2,4.924,r_re_order
136,7,r,65,patric,145,0,3.13,1.962,0.1,4.271,r_re_order
136,8,r,75,michae,135,1,3.24,2.299,0.15,3.685,r_re_order
136,9,r,50,anthony,63,0,2.814,2.177,0.2,4.764,r_re_order
136,10,r,95,ethan,20,1,3.283,2.212,0.15,3.61,r_re_order
136,11,r,85,tony,27,1,5.756,1.897,0.1,2.574,r_re_order
136,12,r,90,keith,90,1,3.044,2.27,0.1,5.133,r_re_order
136,13,r,50,nathan,160,0,3.178,1.643,0.25,3.927,r_re_order
136,14,r,55,tom,161,0,3.065,2.153,0.05,34.366,r_re_order
136,15,r,65,paul,83,1,4.207,1.465,0.1,3.186,r_re_order
136,16,r,90,connor,153,1,2.631,2.17,0.1,2.535,r_re_order
136,17,r,75,joshua,62,1,11.615,1.643,0.3,28.008,r_re_order
136,18,r,80,blake,22,1,3.076,2.14,0.05,3.113,r_re_order
136,19,r,55,logan,144,0,2.538,1.651,0.15,3.508,r_re_order
136,20,r,80,cory,47,1,4.478,1.587,0.2,3.04,r_re_order
137,1,r,65,paul,83,0,8.324,3.716,0.25,6.238,re_r_order
137,2,r,85,tony,27,1,5.848,3.363,0.1,5.256,re_r_order
137,3,r,75,michae,135,1,4.801,2.849,0.1,5.577,re_r_order
137,4,r,60,mark,116,0,4.829,2.966,0.25,5.971,re_r_order
137,5,r,70,edward,54,0,5.936,2.633,0.25,4.669,re_r_order
137,6,r,50,nathan,160,0,4.106,2.901,0.25,4.438,re_r_order
137,7,r,90,connor,153,0,4.476,2.623,0.25,9.8,re_r_order
137,8,r,80,blake,22,0,4.69,2.504,0.25,4.116,re_r_order
137,9,r,95,scott,152,0,4.25,2.334,0.25,3.834,re_r_order
137,10,r,70,tyler,81,0,3.944,3.045,0.3,4.404,re_r_order
137,11,r,55,logan,144,0,4.526,2.445,0.25,3.961,re_r_order
137,12,r,60,joseph,169,0,5.957,2.697,0.2,4.059,re_r_order
137,13,r,80,cory,47,1,4.829,2.421,0.5,10.158,re_r_order
137,14,r,65,patric,145,0,4.628,2.725,0.3,3.693,re_r_order
137,15,r,90,keith,90,0,4.226,2.552,0.25,4.025,re_r_order
137,16,r,95,ethan,20,0,16.029,3.019,0.3,3.419,re_r_order
137,17,r,50,anthony,63,0,3.968,2.552,0.5,4.077,re_r_order
137,18,r,75,joshua,62,0,4.277,2.9,0.45,3.702,re_r_order
137,19,r,85,kyle,23,0,4,2.867,0.5,3.019,re_r_order
137,20,r,55,tom,161,0,3.722,2.821,0.4,3.561,re_r_order
138,1,r,85,tony,27,1,2.398,1.612,0.25,2.497,re_r_order
138,2,r,95,scott,152,1,2.761,1.633,0.15,2.806,re_r_order
138,3,r,75,joshua,62,1,2.045,1.424,0.2,2.21,re_r_order
138,4,r,65,paul,83,1,2.185,1.964,0.25,2.625,re_r_order
138,5,r,80,blake,22,1,2.218,1.133,0.25,4.946,re_r_order
138,6,r,70,edward,54,1,1.821,2.341,0.25,7.013,re_r_order
138,7,r,90,connor,153,1,2.066,2.226,0.15,2.308,re_r_order
138,8,r,60,joseph,169,0,1.626,1.492,0.35,3.862,re_r_order
138,9,r,90,keith,90,1,5.432,2.097,0.2,2.76,re_r_order
138,10,r,55,tom,161,0,2.385,1.658,0.25,2.514,re_r_order
138,11,r,50,anthony,63,0,1.749,1.098,0.25,2.814,re_r_order
138,12,r,80,cory,47,1,1.603,1.189,0.2,2.586,re_r_order
138,13,r,75,michae,135,1,2.952,1.193,0.3,2.823,re_r_order
138,14,r,65,patric,145,1,2.312,1.029,0.2,2.151,re_r_order
138,15,r,50,nathan,160,0,2.192,2.017,0.25,2.734,re_r_order
138,16,r,60,mark,116,0,1.541,1.271,0.3,2.057,re_r_order
138,17,r,70,tyler,81,1,1.485,2.679,0.25,1.926,re_r_order
138,18,r,85,kyle,23,1,1.65,1.096,0.25,1.999,re_r_order
138,19,r,95,ethan,20,1,2.251,1.078,0.25,1.733,re_r_order
138,20,r,55,logan,144,0,3.571,1.047,0.2,1.959,re_r_order
139,1,r,70,tyler,81,0,2.761,2.103,0.05,3.567,re_r_order
139,2,r,55,tom,161,0,3.65,1.844,0,3.58,re_r_order
139,3,r,90,connor,153,1,4.892,2.564,0.05,3.545,re_r_order
139,4,r,55,logan,144,0,2.811,2.197,0,5.062,re_r_order
139,5,r,75,michae,135,0,4.155,1.962,0.05,2.846,re_r_order
139,6,r,60,joseph,169,0,2.901,3.203,0.05,3.409,re_r_order
139,7,r,65,patric,145,0,4.41,1.953,0.05,4.547,re_r_order
139,8,r,80,blake,22,0,3.525,2.589,0.05,3.194,re_r_order
139,9,r,50,nathan,160,0,3.733,2.201,0.05,2.456,re_r_order
139,10,r,90,keith,90,1,7.302,3.509,0.1,439.493,re_r_order
139,11,r,50,anthony,63,0,2.99,2.199,0.2,23.76,re_r_order
139,12,r,80,cory,47,0,3.24,230.071,0.05,3.058,re_r_order
139,13,r,85,kyle,23,1,5.134,22.561,0,2.323,re_r_order
139,14,r,60,mark,116,0,3.733,6.211,0.05,100.56,re_r_order
139,15,r,95,scott,152,0,3.043,2.148,0.05,2.494,re_r_order
139,16,r,95,ethan,20,1,3.726,1.982,0,2.874,re_r_order
139,17,r,70,edward,54,0,3.107,1.768,0.05,3.39,re_r_order
139,18,r,75,joshua,62,0,3.736,4.026,0,137.103,re_r_order
139,19,r,65,paul,83,0,3.463,2.211,0.05,3.014,re_r_order
139,20,r,85,tony,27,1,3.438,5.502,0,2.636,re_r_order
140,1,r,70,edward,54,0,3.347,1.765,0.35,12.231,re_r_order
140,2,r,50,anthony,63,0,2.439,1.876,0.4,3.98,re_r_order
140,3,r,75,michae,135,0,2.881,1.287,0.3,6.588,re_r_order
140,4,r,55,logan,144,0,1.761,1.643,0.3,5.099,re_r_order
140,5,r,95,scott,152,0,3.009,2.128,0.3,5.741,re_r_order
140,6,r,90,keith,90,0,2.239,1.876,0.2,11.945,re_r_order
140,7,r,80,blake,22,0,2.235,1.589,0.25,8.15,re_r_order
140,8,r,65,patric,145,0,2.385,1.824,0.3,7.482,re_r_order
140,9,r,60,joseph,169,0,1.733,1.01,0.3,5.812,re_r_order
140,10,r,75,joshua,62,0,2.929,1.246,0.35,3.759,re_r_order
140,11,r,55,tom,161,0,1.919,1.471,0.35,4.39,re_r_order
140,12,r,80,cory,47,0,2.233,1.399,0.3,20.286,re_r_order
140,13,r,95,ethan,20,0,2.371,1.66,0.3,6.225,re_r_order
140,14,r,70,tyler,81,0,2.33,1.601,0.2,6.371,re_r_order
140,15,r,50,nathan,160,0,4.861,1.634,0.25,8.457,re_r_order
140,16,r,85,kyle,23,0,2.097,1.625,0.25,6.393,re_r_order
140,17,r,90,connor,153,1,1.989,1.434,0.2,5.831,re_r_order
140,18,r,85,tony,27,0,3.14,1.676,0.3,9.665,re_r_order
140,19,r,65,paul,83,0,2.215,1.38,0.15,9.727,re_r_order
140,20,r,60,mark,116,0,2.239,2.475,0.35,4.195,re_r_order
141,1,r,90,keith,90,1,5.628,10.201,0.35,4.372,re_r_order
141,2,r,80,blake,22,1,5.99,4.301,0.15,6.3,re_r_order
141,3,r,65,paul,83,0,4.762,2.476,0.45,5.627,re_r_order
141,4,r,95,ethan,20,1,3.868,3.295,0.45,4.183,re_r_order
141,5,r,70,edward,54,0,3.51,2.27,0.35,4.318,re_r_order
141,6,r,55,logan,144,0,4.247,1.999,0.35,7.879,re_r_order
141,7,r,90,connor,153,1,3.653,2.069,0.35,4.76,re_r_order
141,8,r,85,tony,27,1,3.126,2.42,0.5,4.313,re_r_order
141,9,r,95,scott,152,1,3.363,2.206,0.3,3.246,re_r_order
141,10,r,50,anthony,63,0,3.795,2.065,0.4,4.626,re_r_order
141,11,r,75,michae,135,0,14.311,2.485,0.1,4.57,re_r_order
141,12,r,55,tom,161,0,2.997,2.152,0.4,3.639,re_r_order
141,13,r,60,joseph,169,0,3,2.465,0.45,4.2,re_r_order
141,14,r,80,cory,47,1,4.096,1.896,0.25,5.6,re_r_order
141,15,r,60,mark,116,0,3.162,2.247,0.4,3.345,re_r_order
141,16,r,50,nathan,160,0,3.246,1.888,0.15,3.5,re_r_order
141,17,r,65,patric,145,0,2.413,1.786,0.3,5.055,re_r_order
141,18,r,85,kyle,23,1,3.686,2.025,0.2,4.902,re_r_order
141,19,r,75,joshua,62,0,3.575,2.339,0.35,3.294,re_r_order
141,20,r,70,tyler,81,0,2.832,1.961,0.25,3.674,re_r_order
142,1,r,50,nathan,160,0,4.466,6.836,0.25,11.93,r_re_order
142,2,r,95,ethan,20,1,5.7,5.042,0.5,8.028,r_re_order
142,3,r,75,michae,135,0,19.927,2.552,0.5,6.55,r_re_order
142,4,r,55,tom,161,0,2.687,2.698,0.25,6.589,r_re_order
142,5,r,80,cory,47,1,4.534,2.3,0.2,6.557,r_re_order
142,6,r,95,scott,152,1,3.987,2.728,0.35,5.916,r_re_order
142,7,r,90,connor,153,1,2.656,1.922,0.4,5.054,r_re_order
142,8,r,80,blake,22,1,3.006,1.935,0.25,11.314,r_re_order
142,9,r,50,anthony,63,0,4.746,2.548,0.4,2.861,r_re_order
142,10,r,70,edward,54,0,3.317,1.699,0.35,3.374,r_re_order
142,11,r,90,keith,90,1,4.233,1.601,0.25,3.118,r_re_order
142,12,r,75,joshua,62,0,2.395,1.811,0.4,3.76,r_re_order
142,13,r,85,kyle,23,1,3.125,1.894,0.3,11.758,r_re_order
142,14,r,60,mark,116,0,2.267,1.999,0.35,2.086,r_re_order
142,15,r,70,tyler,81,0,2.835,1.827,0.3,2.895,r_re_order
142,16,r,60,joseph,169,0,2.73,1.838,0.4,2.114,r_re_order
142,17,r,55,logan,144,0,2.053,1.601,0.45,2.083,r_re_order
142,18,r,65,paul,83,0,2.217,1.444,0.4,3.643,r_re_order
142,19,r,85,tony,27,1,2.218,1.337,0.35,8.366,r_re_order
142,20,r,65,patric,145,0,2.474,1.421,0.35,1.877,r_re_order
143,1,r,80,blake,22,0,8.146,7.711,0.25,11.356,r_re_order
143,2,r,60,joseph,169,0,9.825,3.878,0.35,13.735,r_re_order
143,3,r,90,keith,90,0,6.208,3.102,0.1,6.552,r_re_order
143,4,r,95,ethan,20,0,6.452,6.565,0.5,8.107,r_re_order
143,5,r,70,edward,54,0,4.743,4.387,0.5,5.577,r_re_order
143,6,r,75,joshua,62,0,5.25,2.889,0.3,5.433,r_re_order
143,7,r,70,tyler,81,0,5.461,2.907,0.1,7.374,r_re_order
143,8,r,65,patric,145,0,4.082,3.05,0.2,6.422,r_re_order
143,9,r,95,scott,152,0,4.839,3.3,0.05,8.183,r_re_order
143,10,r,85,kyle,23,0,5.084,2.524,0.5,5.56,r_re_order
143,11,r,75,michae,135,0,4.215,2.201,0.2,6.707,r_re_order
143,12,r,60,mark,116,0,5.799,3.161,0.3,5.627,r_re_order
143,13,r,55,logan,144,0,4.181,2.584,0.2,3.659,r_re_order
143,14,r,50,anthony,63,0,6.703,3.431,0.35,6.172,r_re_order
143,15,r,90,connor,153,0,6.441,3.117,0.15,4.839,r_re_order
143,16,r,50,nathan,160,0,5.63,2.345,0.35,4.948,r_re_order
143,17,r,55,tom,161,0,5.725,2.108,0.4,5.547,r_re_order
143,18,r,85,tony,27,0,3.304,2.683,0.1,5.119,r_re_order
143,19,r,80,cory,47,0,4.29,2.674,0.35,4.642,r_re_order
143,20,r,65,paul,83,0,4.537,3.928,0.25,4.651,r_re_order
144,1,r,50,nathan,160,0,4.91,3.214,0.05,6.167,r_re_order
144,2,r,65,patric,145,1,6.455,3.001,0,4.055,r_re_order
144,3,r,65,paul,83,1,2.636,2.634,0.1,4.031,r_re_order
144,4,r,85,tony,27,1,4.606,2.732,0.5,5.65,r_re_order
144,5,r,75,michae,135,1,2.748,2.115,0.1,4.033,r_re_order
144,6,r,80,blake,22,1,2.747,1.533,0.25,3.999,r_re_order
144,7,r,85,kyle,23,1,2.499,1.696,0.25,3.504,r_re_order
144,8,r,70,edward,54,1,2.591,1.873,0.4,3.516,r_re_order
144,9,r,80,cory,47,1,3.084,2.176,0.5,3.64,r_re_order
144,10,r,70,tyler,81,1,2.676,1.667,0.35,2.653,r_re_order
144,11,r,50,anthony,63,0,3.435,1.65,0.3,2.808,r_re_order
144,12,r,60,joseph,169,0,7.945,2.952,0.35,2.52,r_re_order
144,13,r,75,joshua,62,1,3.39,1.632,0.35,2.118,r_re_order
144,14,r,55,tom,161,0,3.197,1.622,0.3,2.847,r_re_order
144,15,r,60,mark,116,0,5.804,2.114,0.3,2.299,r_re_order
144,16,r,95,scott,152,1,2.274,2.036,0.35,2.857,r_re_order
144,17,r,90,connor,153,1,2.622,1.618,0.35,2.122,r_re_order
144,18,r,95,ethan,20,1,2.666,1.709,0.25,2.161,r_re_order
144,19,r,90,keith,90,1,2.716,2.012,0.2,2.288,r_re_order
144,20,r,55,logan,144,0,4.284,1.594,0.05,2.138,r_re_order
145,1,r,95,ethan,20,1,5.01,3.434,0.5,42.45,r_re_order
145,2,r,75,michae,135,0,4.502,1.459,0.5,3.387,r_re_order
145,3,r,55,tom,161,0,2.543,1.411,0.3,3.271,r_re_order
145,4,r,50,anthony,63,0,1.774,0.973,0.15,5.641,r_re_order
145,5,r,60,joseph,169,0,2.696,1.092,0.3,2.463,r_re_order
145,6,r,55,logan,144,0,1.797,0.915,0.2,120.506,r_re_order
145,7,r,80,cory,47,1,2.542,1.178,0.1,3.377,r_re_order
145,8,r,60,mark,116,0,2.048,0.97,0.25,38.955,r_re_order
145,9,r,75,joshua,62,1,1.331,1.275,0.25,3.09,r_re_order
145,10,r,90,connor,153,1,1.64,0.821,0.1,2.589,r_re_order
145,11,r,70,tyler,81,0,1.779,0.919,0.15,2.93,r_re_order
145,12,r,65,paul,83,0,1.908,1.045,0.3,1.745,r_re_order
145,13,r,85,kyle,23,1,2.21,1.741,0.1,6.496,r_re_order
145,14,r,95,scott,152,1,2.562,1.454,0.05,196.171,r_re_order
145,15,r,50,nathan,160,0,2.156,0.847,0.25,1.801,r_re_order
145,16,r,85,tony,27,1,1.564,0.886,0.25,6.55,r_re_order
145,17,r,80,blake,22,1,1.985,0.825,0.4,3.08,r_re_order
145,18,r,90,keith,90,1,2.672,0.763,0.25,1.611,r_re_order
145,19,r,70,edward,54,0,2.231,1.056,0.2,3.325,r_re_order
145,20,r,65,patric,145,0,2.027,0.814,0.1,2.278,r_re_order
146,1,r,85,kyle,23,0,7.472,7.092,0.2,10.885,r_re_order
146,2,r,90,keith,90,0,3.832,1.95,0.1,7.465,r_re_order
146,3,r,55,logan,144,0,7.005,1.991,0.25,6.044,r_re_order
146,4,r,95,scott,152,1,9.5,2.909,0.2,6.149,r_re_order
146,5,r,60,mark,116,0,4.993,3.471,0.3,7.355,r_re_order
146,6,r,75,joshua,62,0,4.567,2.989,0.2,8.7,r_re_order
146,7,r,95,ethan,20,1,4.124,2.274,0.4,11.76,r_re_order
146,8,r,70,tyler,81,0,4.826,3.021,0.25,7.615,r_re_order
146,9,r,60,joseph,169,0,2.401,1.474,0.15,17.348,r_re_order
146,10,r,50,nathan,160,0,2.423,1.608,0.1,5.877,r_re_order
146,11,r,50,anthony,63,0,2.038,1.511,0.05,3.063,r_re_order
146,12,r,65,paul,83,0,2.3,1.3,0.15,3.121,r_re_order
146,13,r,65,patric,145,0,2.5,1.46,0.3,4.742,r_re_order
146,14,r,55,tom,161,0,2.03,1.616,0.4,2.356,r_re_order
146,15,r,80,blake,22,0,2.256,2.471,0.2,2.724,r_re_order
146,16,r,75,michae,135,0,2.026,1.348,0.15,4.698,r_re_order
146,17,r,70,edward,54,0,2.141,1.288,0.1,4.736,r_re_order
146,18,r,90,connor,153,0,2.89,1.185,0.05,2.542,r_re_order
146,19,r,85,tony,27,0,2.553,1.382,0.25,3.964,r_re_order
146,20,r,80,cory,47,0,1.9,1.2,0.25,6.565,r_re_order
147,1,r,80,cory,47,0,13.557,8.267,0.25,20.009,r_re_order
147,2,r,50,nathan,160,0,8.621,5.341,0.25,8.068,r_re_order
147,3,r,90,connor,153,0,7.5,4.543,0.25,9.823,r_re_order
147,4,r,65,patric,145,0,6.582,4.326,0.25,6.338,r_re_order
147,5,r,85,tony,27,0,7.129,4.047,0.25,8.039,r_re_order
147,6,r,70,edward,54,0,6.475,3.662,0.25,6.293,r_re_order
147,7,r,95,ethan,20,0,6.425,3.934,0.25,6.217,r_re_order
147,8,r,55,logan,144,0,6.457,4.452,0.25,8.004,r_re_order
147,9,r,55,tom,161,0,6.529,4.863,0.25,6.406,r_re_order
147,10,r,70,tyler,81,0,6.69,4.518,0.25,6.087,r_re_order
147,11,r,60,joseph,169,0,4.992,4.814,0.25,6.241,r_re_order
147,12,r,65,paul,83,0,6.347,4.191,0.25,5.404,r_re_order
147,13,r,80,blake,22,0,5.984,3.913,0.25,6.34,r_re_order
147,14,r,50,anthony,63,0,6.072,7.476,0.25,8.06,r_re_order
147,15,r,75,joshua,62,0,6.5,4.319,0.25,5.255,r_re_order
147,16,r,90,keith,90,0,5.829,3.854,0.25,6.737,r_re_order
147,17,r,75,michae,135,0,6.973,4.081,0.25,6.652,r_re_order
147,18,r,85,kyle,23,0,7.447,4.001,0.25,6.371,r_re_order
147,19,r,95,scott,152,0,6.828,4.117,0.25,6.29,r_re_order
147,20,r,60,mark,116,0,7.517,3.846,0.25,5.281,r_re_order
148,1,r,70,tyler,81,0,3.233,5.037,0.5,115.709,r_re_order
148,2,r,65,paul,83,0,2.113,1.741,0.5,3.063,r_re_order
